T1,T2,T3,position
0.3316,0.3656,0.3028,25509320.000
0.3938,0.3132,0.293,25520361.000
0.3948,0.3372,0.268,25538506.000
0.3938,0.3132,0.293,25559554.000
0.4068,0.3222,0.271,25578991.000
0.3536,0.3746,0.2718,25584887.000
0.3648,0.3438,0.2914,25585298.000
0.3648,0.3438,0.2914,25597188.000
0.3648,0.3438,0.2914,25600081.000
0.319,0.3318,0.3492,25610515.000
0.329,0.3344,0.3366,25627605.000
0.329,0.3344,0.3366,25635679.000
0.341,0.3224,0.3366,25637415.000
0.3472,0.3282,0.3246,25662830.000
0.3472,0.3282,0.3246,25669878.000
0.3472,0.3282,0.3246,25674604.000
0.3613,0.3426,0.2961,25680562.000
0.4165,0.288,0.2955,25698238.000
0.4255,0.288,0.2865,25721654.000
0.4435,0.306,0.2505,25723341.000
0.3883,0.3516,0.2601,25727669.000
0.4003,0.3396,0.2601,25741362.000
0.4003,0.3396,0.2601,25749017.000
0.4103,0.3256,0.2641,25751794.000
0.4103,0.3256,0.2641,25754978.000
0.3281,0.3844,0.2875,25784548.000
0.3281,0.3844,0.2875,25792988.000
0.3451,0.4084,0.2465,25799332.000
0.3451,0.4084,0.2465,25818848.000
0.2849,0.4268,0.2883,25829559.000
0.297,0.4178,0.2852,25835479.000
0.2916,0.4476,0.2608,25837311.000
0.2916,0.4476,0.2608,25849603.000
0.2916,0.4476,0.2608,25853810.000
0.2916,0.4476,0.2608,25856284.000
0.2916,0.4476,0.2608,25864018.000
0.2678,0.3524,0.3798,25865469.000
0.2742,0.354,0.3718,25875890.000
0.2742,0.354,0.3718,25881376.000
0.2742,0.354,0.3718,25888889.000
0.2742,0.354,0.3718,25895134.000
0.2726,0.3133,0.4141,25900808.000
0.2505,0.3369,0.4126,25912721.000
0.2497,0.3605,0.3898,25919814.000
0.3073,0.324,0.3687,25924635.000
0.3271,0.3231,0.3498,25924937.000
0.3271,0.3231,0.3498,25929621.000
0.3271,0.3231,0.3498,25932491.000
0.2975,0.3399,0.3626,25933564.000
0.3015,0.3379,0.3606,25948617.000
0.3425,0.3639,0.2936,25948618.000
0.3441,0.4039,0.252,25958573.000
0.3891,0.3527,0.2582,25963898.000
0.3891,0.3527,0.2582,25967020.000
0.3891,0.3527,0.2582,25976893.000
0.3997,0.3349,0.2654,25978423.000
0.3997,0.3349,0.2654,25983981.000
0.3677,0.3399,0.2924,25990229.000
0.3762,0.339,0.2848,25997992.000
0.3762,0.339,0.2848,26038302.000
0.3594,0.3474,0.2932,26046560.000
0.36,0.3545,0.2855,26051386.000
0.36,0.3545,0.2855,26052631.000
0.36,0.3545,0.2855,26055134.000
0.356,0.3675,0.2765,26059843.000
0.2996,0.4181,0.2823,26059885.000
0.3012,0.42,0.2788,26064077.000
0.3068,0.4136,0.2796,26066355.000
0.3008,0.4196,0.2796,26067007.000
0.3152,0.4332,0.2516,26086762.000
0.3152,0.4332,0.2516,26091315.000
0.3152,0.4332,0.2516,26120322.000
0.3192,0.3904,0.2904,26124616.000
0.3112,0.3964,0.2924,26134230.000
0.3112,0.3964,0.2924,26157556.000
0.3158,0.387,0.2972,26167268.000
0.3158,0.387,0.2972,26179205.000
0.3158,0.387,0.2972,26180337.000
0.3202,0.362,0.3178,26198763.000
0.3036,0.3756,0.3208,26202806.000
0.2892,0.3744,0.3364,26214641.000
0.2892,0.3744,0.3364,26227567.000
0.3028,0.3536,0.3436,26232097.000
0.3028,0.3536,0.3436,26258224.000
0.2708,0.3856,0.3436,26275324.000
0.2708,0.3856,0.3436,26282544.000
0.2708,0.3856,0.3436,26305250.000
0.2828,0.3796,0.3376,26324324.000
0.2828,0.3796,0.3376,26330600.000
0.2828,0.3796,0.3376,26341865.000
0.3056,0.3864,0.308,26358819.000
0.3056,0.3864,0.308,26359580.000
0.3056,0.3864,0.308,26364820.000
0.32,0.3896,0.2904,26376972.000
0.32,0.3896,0.2904,26409409.000
0.34,0.276,0.384,26427233.000
0.326,0.228,0.446,26440191.000
0.326,0.224,0.45,26445243.000
0.338,0.22,0.442,26459783.000
0.338,0.22,0.442,26484606.000
0.3218,0.2476,0.4306,26486795.000
0.3082,0.2506,0.4412,26535189.000
0.3372,0.2918,0.371,26538476.000
0.3392,0.2918,0.369,26541201.000
0.3136,0.256,0.4304,26547257.000
0.3096,0.305,0.3854,26549662.000
0.3024,0.3038,0.3938,26552366.000
0.2702,0.3246,0.4052,26559808.000
0.2768,0.3744,0.3488,26568679.000
0.252,0.3944,0.3536,26585525.000
0.252,0.3944,0.3536,26600114.000
0.182,0.418,0.4,26607092.000
0.182,0.418,0.4,26615635.000
0.182,0.418,0.4,26619468.000
0.182,0.418,0.4,26631334.000
0.1452,0.3308,0.524,26663520.000
0.178,0.3716,0.4504,26668700.000
0.2292,0.4884,0.2824,26685213.000
0.1964,0.4316,0.372,26693274.000
0.1704,0.4304,0.3992,26693338.000
0.1704,0.4304,0.3992,26694809.000
0.129,0.347,0.524,26709544.000
0.1074,0.3094,0.5832,26716830.000
0.0936,0.2776,0.6288,26740821.000
0.0936,0.2776,0.6288,26751812.000
0.1588,0.2568,0.5844,26755594.000
0.162,0.264,0.574,26767028.000
0.162,0.264,0.574,26773382.000
0.2592,0.3992,0.3416,26833501.000
0.2592,0.3992,0.3416,26848532.000
0.292,0.448,0.26,26875129.000
0.344,0.416,0.24,26889586.000
0.344,0.416,0.24,26895093.000
0.344,0.416,0.24,26899557.000
0.344,0.416,0.24,26900372.000
0.344,0.416,0.24,26906023.000
0.344,0.416,0.24,26914494.000
0.426,0.354,0.22,26936450.000
0.426,0.354,0.22,26944843.000
0.422,0.344,0.234,26951331.000
0.422,0.344,0.234,26969743.000
0.374,0.398,0.228,26978205.000
0.384,0.388,0.228,26981215.000
0.374,0.398,0.228,26983007.000
0.374,0.398,0.228,27005486.000
0.357,0.374,0.269,27006298.000
0.359,0.372,0.269,27016757.000
0.3928,0.3354,0.2718,27040057.000
0.3928,0.3264,0.2808,27049188.000
0.4312,0.304,0.2648,27058596.000
0.4312,0.308,0.2608,27066119.000
0.4968,0.2212,0.282,27070171.000
0.4968,0.2212,0.282,27071440.000
0.4608,0.1312,0.408,27076892.000
0.4336,0.175,0.3914,27077701.000
0.4336,0.175,0.3914,27088862.000
0.4376,0.169,0.3934,27090039.000
0.4016,0.1704,0.428,27091608.000
0.4016,0.1704,0.428,27108041.000
0.4016,0.1704,0.428,27108328.000
0.3648,0.1592,0.476,27108456.000
0.4012,0.148,0.4508,27112646.000
0.4248,0.152,0.4232,27113972.000
0.3832,0.1808,0.436,27114148.000
0.3832,0.1648,0.452,27127475.000
0.3832,0.1808,0.436,27179630.000
0.3832,0.1808,0.436,27187722.000
0.3648,0.1732,0.462,27189875.000
0.3648,0.1732,0.462,27192637.000
0.3648,0.1732,0.462,27204783.000
0.3648,0.1732,0.462,27205197.000
0.3832,0.1788,0.438,27205501.000
0.384,0.2012,0.4148,27207235.000
0.384,0.2012,0.4148,27209415.000
0.4204,0.176,0.4036,27213669.000
0.4344,0.2024,0.3632,27215966.000
0.398,0.2276,0.3744,27218085.000
0.4044,0.215,0.3806,27219794.000
0.4044,0.215,0.3806,27219833.000
0.4044,0.215,0.3806,27222840.000
0.3908,0.2213,0.3879,27223177.000
0.3908,0.2213,0.3879,27223646.000
0.3982,0.2354,0.3664,27224053.000
0.3952,0.2384,0.3664,27227272.000
0.3882,0.2444,0.3674,27233911.000
0.3882,0.2444,0.3674,27236666.000
0.3511,0.2186,0.4303,27237734.000
0.3461,0.2107,0.4432,27244562.000
0.2327,0.1541,0.6132,27245078.000
0.2327,0.1541,0.6132,27250088.000
0.2321,0.1535,0.6144,27259124.000
0.2321,0.1535,0.6144,27260993.000
0.2321,0.1535,0.6144,27271435.000
0.2125,0.1525,0.635,27272280.000
0.2888,0.2498,0.4614,27274247.000
0.2818,0.2568,0.4614,27278843.000
0.2866,0.2616,0.4518,27281590.000
0.2818,0.2568,0.4614,27283257.000
0.1362,0.1252,0.7386,27289928.000
0.1362,0.1252,0.7386,27299957.000
0.1533,0.1423,0.7044,27306092.000
0.2562,0.2452,0.4986,27307864.000
0.2542,0.2696,0.4762,27310391.000
0.2498,0.2692,0.481,27313625.000
0.3354,0.24,0.4246,27319653.000
0.347,0.244,0.409,27325939.000
0.277,0.314,0.409,27331954.000
0.2572,0.326,0.4168,27355618.000
0.2592,0.332,0.4088,27361405.000
0.2364,0.3642,0.3994,27364845.000
0.2364,0.3642,0.3994,27367766.000
0.2364,0.3642,0.3994,27369544.000
0.2364,0.3642,0.3994,27375604.000
0.2344,0.3652,0.4004,27402994.000
0.2344,0.3652,0.4004,27403981.000
0.2344,0.3652,0.4004,27404333.000
0.249,0.356,0.395,27424032.000
0.2455,0.335,0.4195,27432551.000
0.155,0.24,0.605,27435410.000
0.155,0.24,0.605,27439641.000
0.189,0.262,0.549,27444166.000
0.1207,0.1696,0.7097,27462766.000
0.1207,0.1696,0.7097,27473193.000
0.1107,0.2196,0.6697,27477877.000
0.1107,0.2196,0.6697,27480311.000
0.1107,0.2196,0.6697,27481006.000
0.1107,0.2196,0.6697,27482847.000
0.0967,0.2416,0.6617,27492941.000
0.1126,0.2048,0.6826,27493713.000
0.1126,0.2018,0.6856,27509963.000
0.1404,0.2032,0.6564,27510418.000
0.1444,0.1972,0.6584,27516907.000
0.1444,0.1972,0.6584,27517279.000
0.1444,0.1972,0.6584,27531213.000
0.1444,0.1972,0.6584,27533046.000
0.1444,0.1972,0.6584,27547928.000
0.1444,0.1972,0.6584,27548067.000
0.145,0.191,0.664,27552496.000
0.145,0.191,0.664,27558333.000
0.145,0.191,0.664,27569801.000
0.175,0.178,0.647,27586182.000
0.175,0.178,0.647,27591499.000
0.175,0.178,0.647,27610432.000
0.176,0.165,0.659,27613846.000
0.186,0.179,0.635,27615559.000
0.186,0.179,0.635,27625494.000
0.234,0.131,0.635,27627355.000
0.153,0.146,0.701,27637475.000
0.147,0.152,0.701,27662322.000
0.141,0.148,0.711,27665266.000
0.141,0.148,0.711,27669702.000
0.141,0.148,0.711,27681617.000
0.143,0.152,0.705,27682425.000
0.153,0.142,0.705,27682743.000
0.153,0.142,0.705,27712728.000
0.178,0.147,0.675,27739859.000
0.163,0.157,0.68,27747832.000
0.163,0.157,0.68,27750254.000
0.154,0.163,0.683,27757309.000
0.149,0.164,0.687,27766727.000
0.149,0.164,0.687,27771512.000
0.158,0.16,0.682,27773006.000
0.158,0.16,0.682,27779206.000
0.158,0.16,0.682,27785327.000
0.161,0.16,0.679,27794680.000
0.253,0.202,0.545,27795450.000
0.253,0.202,0.545,27809567.000
0.232,0.192,0.576,27835860.000
0.232,0.192,0.576,27858611.000
0.232,0.192,0.576,27858767.000
0.247,0.194,0.559,27877682.000
0.246,0.194,0.56,27883272.000
0.2509,0.2038,0.5453,27884373.000
0.207,0.186,0.607,27886016.000
0.1827,0.1617,0.6556,27886941.000
0.1827,0.1617,0.6556,27891649.000
0.174,0.147,0.679,27895967.000
0.174,0.147,0.679,27898037.000
0.174,0.147,0.679,27906588.000
0.151,0.147,0.702,27909239.000
0.188,0.167,0.645,27926792.000
0.188,0.188,0.624,27934829.000
0.195,0.2,0.605,27935514.000
0.2215,0.1985,0.58,27936753.000
0.2112,0.2668,0.522,27962284.000
0.2392,0.3508,0.41,27976856.000
0.2392,0.3508,0.41,27982445.000
0.2392,0.3578,0.403,27983001.000
0.2392,0.3578,0.403,27992645.000
0.2392,0.3578,0.403,27992661.000
0.2112,0.3158,0.473,27995800.000
0.2055,0.2963,0.4982,27999997.000
0.261,0.413,0.326,28005078.000
0.261,0.413,0.326,28008523.000
0.2592,0.4406,0.3002,28020694.000
0.3408,0.305,0.3542,28028551.000
0.363,0.3092,0.3278,28048904.000
0.3966,0.3386,0.2648,28101413.000
0.3542,0.3506,0.2952,28106796.000
0.3781,0.3293,0.2926,28112000.000
0.398,0.345,0.257,28117295.000
0.428,0.2298,0.3422,28129495.000
0.4256,0.2678,0.3066,28151140.000
0.4914,0.2202,0.2884,28151896.000
0.4914,0.2202,0.2884,28168568.000
0.4306,0.3166,0.2528,28175938.000
0.4306,0.3166,0.2528,28206300.000
0.4354,0.301,0.2636,28217643.000
0.4318,0.3034,0.2648,28230097.000
0.4256,0.3358,0.2386,28238640.000
0.4068,0.3628,0.2304,28239324.000
0.4068,0.3628,0.2304,28239415.000
0.4068,0.3628,0.2304,28241939.000
0.3962,0.3536,0.2502,28251057.000
0.415,0.332,0.253,28262026.000
0.3906,0.3712,0.2382,28275425.000
0.433,0.3362,0.2308,28283853.000
0.3856,0.3231,0.2913,28283921.000
0.3856,0.3231,0.2913,28298901.000
0.3615,0.3415,0.297,28304176.000
0.3635,0.326,0.3105,28309004.000
0.392,0.327,0.281,28318959.000
0.389,0.324,0.287,28326906.000
0.389,0.324,0.287,28329022.000
0.389,0.324,0.287,28337122.000
0.389,0.324,0.287,28350646.000
0.3864,0.3109,0.3027,28351646.000
0.4151,0.2767,0.3082,28371784.000
0.3977,0.2707,0.3316,28373567.000
0.3791,0.2573,0.3636,28387517.000
0.3791,0.2573,0.3636,28388547.000
0.3791,0.2573,0.3636,28399520.000
0.3791,0.2573,0.3636,28431314.000
0.3405,0.2762,0.3833,28452885.000
0.3409,0.2706,0.3885,28458084.000
0.3367,0.2646,0.3987,28459143.000
0.336,0.2652,0.3988,28475695.000
0.3333,0.2731,0.3936,28489021.000
0.3333,0.2731,0.3936,28492832.000
0.3333,0.2731,0.3936,28498530.000
0.3333,0.2731,0.3936,28505721.000
0.3522,0.2896,0.3582,28510027.000
0.345,0.3124,0.3426,28514279.000
0.3538,0.2918,0.3544,28519492.000
0.3538,0.2918,0.3544,28525479.000
0.3538,0.2918,0.3544,28527327.000
0.3538,0.2918,0.3544,28529085.000
0.3746,0.3554,0.27,28536137.000
0.3832,0.347,0.2698,28537572.000
0.3832,0.347,0.2698,28548792.000
0.3889,0.3504,0.2607,28561870.000
0.3932,0.3537,0.2531,28582259.000
0.3932,0.3537,0.2531,28593946.000
0.3932,0.3537,0.2531,28601776.000
0.3888,0.3563,0.2549,28603219.000
0.3888,0.3563,0.2549,28604626.000
0.3888,0.3563,0.2549,28649060.000
0.3888,0.3563,0.2549,28654384.000
0.3888,0.3563,0.2549,28664878.000
0.3888,0.3563,0.2549,28671605.000
0.3894,0.2963,0.3143,28672013.000
0.3924,0.2933,0.3143,28678057.000
0.3964,0.2848,0.3188,28678783.000
0.3952,0.3004,0.3044,28701955.000
0.3894,0.3043,0.3063,28711126.000
0.3536,0.3402,0.3062,28729960.000
0.3536,0.3402,0.3062,28735580.000
0.351,0.348,0.301,28741186.000
0.3434,0.3583,0.2983,28742842.000
0.3444,0.3388,0.3168,28750198.000
0.3436,0.3082,0.3482,28754699.000
0.3436,0.3082,0.3482,28786991.000
0.3436,0.3082,0.3482,28787617.000
0.3436,0.3082,0.3482,28788462.000
0.3436,0.3082,0.3482,28791482.000
0.3436,0.3082,0.3482,28794448.000
0.3076,0.3414,0.351,28806525.000
0.3076,0.3414,0.351,28822640.000
0.3076,0.3414,0.351,28827003.000
0.3076,0.3414,0.351,28837398.000
0.3097,0.3391,0.3512,28839243.000
0.3097,0.3391,0.3512,28846065.000
0.3187,0.3331,0.3482,28864746.000
0.3187,0.3331,0.3482,28865587.000
0.2837,0.3541,0.3622,28870241.000
0.2907,0.3971,0.3122,28897518.000
0.2907,0.3971,0.3122,28904119.000
0.2722,0.3904,0.3374,28931085.000
0.3322,0.4108,0.257,28931091.000
0.3322,0.4108,0.257,28933954.000
0.3322,0.4108,0.257,28935884.000
0.3322,0.4108,0.257,28951593.000
0.4886,0.1542,0.3572,28961002.000
0.4886,0.1542,0.3572,28975973.000
0.4886,0.1542,0.3572,28982694.000
0.4506,0.2163,0.3331,28982839.000
0.4809,0.2117,0.3074,28997220.000
0.3642,0.256,0.3798,28999118.000
0.3642,0.256,0.3798,29000442.000
0.3642,0.256,0.3798,29002529.000
0.3642,0.256,0.3798,29013519.000
0.3512,0.2685,0.3803,29018680.000
0.3524,0.2564,0.3912,29024110.000
0.3524,0.2564,0.3912,29032205.000
0.334,0.2756,0.3904,29046117.000
0.334,0.2756,0.3904,29046459.000
0.3218,0.2792,0.399,29066136.000
0.3502,0.2612,0.3886,29069863.000
0.3521,0.2582,0.3897,29078986.000
0.3521,0.2582,0.3897,29085660.000
0.4057,0.2546,0.3397,29105075.000
0.4269,0.223,0.3501,29112614.000
0.4263,0.2292,0.3445,29114619.000
0.4264,0.23,0.3436,29115376.000
0.4264,0.23,0.3436,29136671.000
0.4058,0.2541,0.3401,29140324.000
0.3621,0.2378,0.4001,29147758.000
0.3898,0.2284,0.3818,29148844.000
0.3898,0.2284,0.3818,29154443.000
0.3898,0.2284,0.3818,29168258.000
0.3786,0.238,0.3834,29188849.000
0.3816,0.23,0.3884,29191315.000
0.3595,0.229,0.4115,29194309.000
0.3642,0.2334,0.4024,29194741.000
0.416,0.2246,0.3594,29197874.000
0.4172,0.2262,0.3566,29207435.000
0.3494,0.267,0.3836,29210354.000
0.3506,0.2382,0.4112,29256433.000
0.3506,0.2382,0.4112,29270226.000
0.3494,0.267,0.3836,29301264.000
0.338,0.267,0.395,29307063.000
0.3384,0.2574,0.4042,29312739.000
0.3384,0.2574,0.4042,29322190.000
0.341,0.2698,0.3892,29324228.000
0.3384,0.2574,0.4042,29333074.000
0.3416,0.2582,0.4002,29338422.000
0.3544,0.2682,0.3774,29344171.000
0.3728,0.2282,0.399,29373746.000
0.286,0.3024,0.4116,29375631.000
0.295,0.3342,0.3708,29385086.000
0.295,0.3342,0.3708,29401453.000
0.2254,0.4146,0.36,29412842.000
0.2254,0.4146,0.36,29415930.000
0.2254,0.4146,0.36,29424554.000
0.2254,0.4146,0.36,29430176.000
0.2326,0.4438,0.3236,29438998.000
0.2726,0.3222,0.4052,29464693.000
0.2726,0.3222,0.4052,29465313.000
0.2988,0.3361,0.3651,29485140.000
0.27,0.3217,0.4083,29489670.000
0.2068,0.3798,0.4134,29497422.000
0.2068,0.3798,0.4134,29506342.000
0.2068,0.3798,0.4134,29535280.000
0.21,0.3742,0.4158,29575909.000
0.2096,0.4178,0.3726,29583915.000
0.1946,0.4783,0.3271,29587758.000
0.1941,0.4834,0.3225,29604544.000
0.1954,0.4576,0.347,29615611.000
0.1661,0.4461,0.3878,29634786.000
0.1662,0.4477,0.3861,29636657.000
0.1762,0.4404,0.3834,29647867.000
0.3248,0.2885,0.3867,29648751.000
0.3048,0.2804,0.4148,29663638.000
0.3315,0.3056,0.3629,29671813.000
0.3315,0.3056,0.3629,29681536.000
0.3355,0.3076,0.3569,29703960.000
0.3158,0.31,0.3742,29714588.000
0.3355,0.3076,0.3569,29726475.000
0.3611,0.3014,0.3375,29749114.000
0.3571,0.2994,0.3435,29752563.000
0.3409,0.3108,0.3483,29758570.000
0.4277,0.2672,0.3051,29765659.000
0.4062,0.2739,0.3199,29767019.000
0.4102,0.2699,0.3199,29773995.000
0.4531,0.2367,0.3102,29788250.000
0.4858,0.2212,0.293,29796092.000
0.4788,0.2202,0.301,29807206.000
0.4788,0.2202,0.301,29821831.000
0.4645,0.2437,0.2918,29828208.000
0.426,0.2334,0.3406,29830303.000
0.426,0.2374,0.3366,29877391.000
0.3746,0.3104,0.315,29886949.000
0.3368,0.3194,0.3438,29887912.000
0.3024,0.349,0.3486,29888764.000
0.3094,0.35,0.3406,29891863.000
0.2742,0.3212,0.4046,29907953.000
0.3248,0.3058,0.3694,29918140.000
0.314,0.295,0.391,29918580.000
0.319,0.298,0.383,29922510.000
0.311,0.29,0.399,29925070.000
0.317,0.305,0.378,29931422.000
0.3192,0.3072,0.3736,29970185.000
0.3232,0.3072,0.3696,29979440.000
0.3232,0.3072,0.3696,29987499.000
0.348,0.298,0.354,29995363.000
0.348,0.298,0.354,30003005.000
0.3292,0.306,0.3648,30006841.000
0.3076,0.3348,0.3576,30033152.000
0.3076,0.3348,0.3576,30033226.000
0.2828,0.4196,0.2976,30049505.000
0.2828,0.4196,0.2976,30053444.000
0.2844,0.4088,0.3068,30057094.000
0.2844,0.4088,0.3068,30067861.000
0.2872,0.4098,0.303,30068946.000
0.277,0.4324,0.2906,30075252.000
0.2822,0.3989,0.3189,30086334.000
0.2822,0.3969,0.3209,30089563.000
0.2802,0.3989,0.3209,30095011.000
0.276,0.4232,0.3008,30136327.000
0.276,0.4232,0.3008,30138190.000
0.276,0.4232,0.3008,30147324.000
0.2706,0.4208,0.3086,30147630.000
0.2724,0.4226,0.305,30173586.000
0.2816,0.425,0.2934,30177602.000
0.2986,0.421,0.2804,30194077.000
0.2894,0.4186,0.292,30194768.000
0.299,0.4194,0.2816,30213265.000
0.299,0.4194,0.2816,30232535.000
0.299,0.4194,0.2816,30235717.000
0.299,0.4194,0.2816,30242602.000
0.3386,0.3666,0.2948,30247706.000
0.3386,0.3666,0.2948,30257266.000
0.3386,0.3666,0.2948,30257636.000
0.3562,0.3894,0.2544,30317037.000
0.39,0.3624,0.2476,30334772.000
0.3456,0.3736,0.2808,30334998.000
0.3424,0.3704,0.2872,30334999.000
0.3378,0.3658,0.2964,30340862.000
0.2994,0.4022,0.2984,30358046.000
0.2994,0.4022,0.2984,30363091.000
0.2994,0.4022,0.2984,30375412.000
0.3054,0.379,0.3156,30381889.000
0.302,0.375,0.323,30386807.000
0.302,0.375,0.323,30394517.000
0.3012,0.373,0.3258,30398981.000
0.3004,0.3818,0.3178,30405544.000
0.3932,0.311,0.2958,30415598.000
0.3784,0.3158,0.3058,30433916.000
0.3784,0.3158,0.3058,30448464.000
0.3088,0.3634,0.3278,30468713.000
0.3116,0.361,0.3274,30469589.000
0.3146,0.3545,0.3309,30482395.000
0.3414,0.3144,0.3442,30494534.000
0.3765,0.3027,0.3208,30494789.000
0.3765,0.3027,0.3208,30495706.000
0.3765,0.3027,0.3208,30502375.000
0.3765,0.3027,0.3208,30502533.000
0.3735,0.2877,0.3388,30508501.000
0.3819,0.2982,0.3199,30513343.000
0.3335,0.315,0.3515,30516387.000
0.2972,0.3276,0.3752,30519430.000
0.2924,0.3198,0.3878,30524291.000
0.2924,0.3198,0.3878,30526173.000
0.2924,0.3198,0.3878,30556635.000
0.2904,0.3168,0.3928,30582887.000
0.2996,0.335,0.3654,30589061.000
0.2906,0.3272,0.3822,30592587.000
0.3108,0.2788,0.4104,30594832.000
0.3084,0.2764,0.4152,30604487.000
0.4024,0.3056,0.292,30609337.000
0.4072,0.3023,0.2905,30615225.000
0.4063,0.3065,0.2872,30623658.000
0.439,0.317,0.244,30630369.000
0.4203,0.3185,0.2612,30637618.000
0.4203,0.3185,0.2612,30641483.000
0.4665,0.2679,0.2656,30671257.000
0.4665,0.2679,0.2656,30673818.000
0.4731,0.2541,0.2728,30707713.000
0.4731,0.2541,0.2728,30712512.000
0.4488,0.2448,0.3064,30721774.000
0.4488,0.2448,0.3064,30727786.000
0.4488,0.2448,0.3064,30739699.000
0.4488,0.2448,0.3064,30741274.000
0.4171,0.2811,0.3018,30755696.000
0.4171,0.2811,0.3018,30758297.000
0.4171,0.2811,0.3018,30769658.000
0.4171,0.2811,0.3018,30771289.000
0.4171,0.2811,0.3018,30780340.000
0.4171,0.2811,0.3018,30788968.000
0.4657,0.2997,0.2346,30794767.000
0.4167,0.3257,0.2576,30795007.000
0.4167,0.3257,0.2576,30799449.000
0.3927,0.3597,0.2476,30807349.000
0.1827,0.4647,0.3526,30831776.000
0.1827,0.4647,0.3526,30843163.000
0.2067,0.3327,0.4606,30847524.000
0.1997,0.3677,0.4326,30865844.000
0.1907,0.4197,0.3896,30881302.000
0.2581,0.3671,0.3748,30887161.000
0.2581,0.3671,0.3748,30888262.000
0.2581,0.3671,0.3748,30900418.000
0.2581,0.3671,0.3748,30914029.000
0.2581,0.3671,0.3748,30915588.000
0.256,0.365,0.379,30921211.000
0.2644,0.3734,0.3622,30928551.000
0.2914,0.3662,0.3424,30955220.000
0.2914,0.3662,0.3424,30976594.000
0.2914,0.3662,0.3424,31012504.000
0.293,0.363,0.344,31014734.000
0.305,0.371,0.324,31018105.000
0.305,0.371,0.324,31019612.000
0.317,0.367,0.316,31024615.000
0.3218,0.3824,0.2958,31038966.000
0.2872,0.4112,0.3016,31039342.000
0.2872,0.4112,0.3016,31053524.000
0.2872,0.4112,0.3016,31091235.000
0.2872,0.4112,0.3016,31112034.000
0.2872,0.4112,0.3016,31126919.000
0.28,0.468,0.252,31156450.000
0.28,0.468,0.252,31176069.000
0.28,0.468,0.252,31195351.000
0.28,0.468,0.252,31204011.000
0.384,0.292,0.324,31213301.000
0.384,0.292,0.324,31224941.000
0.384,0.292,0.324,31250928.000
0.332,0.248,0.42,31260719.000
0.332,0.248,0.42,31287177.000
0.236,0.3212,0.4428,31291268.000
0.236,0.3212,0.4428,31291600.000
0.268,0.2968,0.4352,31297643.000
0.268,0.2968,0.4352,31298234.000
0.2656,0.3712,0.3632,31299997.000
0.2336,0.3412,0.4252,31310957.000
0.2576,0.3172,0.4252,31336976.000
0.2524,0.3278,0.4198,31338137.000
0.2636,0.3112,0.4252,31344219.000
0.2264,0.3168,0.4568,31369451.000
0.2372,0.2674,0.4954,31369661.000
0.2372,0.2674,0.4954,31370255.000
0.2372,0.2674,0.4954,31374813.000
0.2522,0.2828,0.465,31386654.000
0.2667,0.3168,0.4165,31387451.000
0.2654,0.347,0.3876,31390873.000
0.2816,0.3374,0.381,31392426.000
0.31,0.3522,0.3378,31404517.000
0.3109,0.3755,0.3136,31424877.000
0.4417,0.2639,0.2944,31439407.000
0.408,0.2702,0.3218,31449838.000
0.408,0.2702,0.3218,31451513.000
0.3827,0.2477,0.3696,31481469.000
0.3935,0.2565,0.35,31499988.000
0.3935,0.2565,0.35,31502270.000
0.3935,0.2565,0.35,31506311.000
0.3683,0.3249,0.3068,31512691.000
0.3776,0.3204,0.302,31519230.000
0.3734,0.327,0.2996,31526750.000
0.3724,0.2934,0.3342,31536868.000
0.3724,0.2934,0.3342,31557829.000
0.3792,0.2942,0.3266,31560902.000
0.3954,0.3146,0.29,31566112.000
0.3954,0.3146,0.29,31582889.000
0.3954,0.3146,0.29,31587913.000
0.3954,0.3166,0.288,31603285.000
0.3954,0.3166,0.288,31623392.000
0.3932,0.3064,0.3004,31651415.000
0.4008,0.296,0.3032,31661628.000
0.4008,0.296,0.3032,31676178.000
0.4008,0.296,0.3032,31678931.000
0.4116,0.272,0.3164,31680332.000
0.3624,0.264,0.3736,31702371.000
0.3544,0.268,0.3776,31716529.000
0.3544,0.268,0.3776,31738855.000
0.3604,0.262,0.3776,31752445.000
0.4018,0.2594,0.3388,31782346.000
0.394,0.2668,0.3392,31785927.000
0.394,0.2668,0.3392,31799335.000
0.3926,0.2614,0.346,31811513.000
0.3926,0.2614,0.346,31833901.000
0.3642,0.2946,0.3412,31867812.000
0.3642,0.2946,0.3412,31873994.000
0.3431,0.2985,0.3584,31877982.000
0.3638,0.2766,0.3596,31878065.000
0.3638,0.2766,0.3596,31882247.000
0.3548,0.2856,0.3596,31888054.000
0.3548,0.2856,0.3596,31897019.000
0.3548,0.2856,0.3596,31917387.000
0.368,0.246,0.386,31918454.000
0.368,0.246,0.386,31928962.000
0.323,0.262,0.415,31929056.000
0.332,0.253,0.415,31943215.000
0.332,0.208,0.46,31946790.000
0.332,0.208,0.46,31955212.000
0.47,0.295,0.235,31959586.000
0.47,0.295,0.235,31960913.000
0.506,0.259,0.235,31968854.000
0.506,0.259,0.235,31978875.000
0.478,0.227,0.295,32002802.000
0.552,0.186,0.262,32005435.000
0.438,0.15,0.412,32005921.000
0.438,0.15,0.412,32014900.000
0.415,0.147,0.438,32019720.000
0.426,0.148,0.426,32050265.000
0.426,0.148,0.426,32059296.000
0.426,0.148,0.426,32061221.000
