T1,T2,T3,position
0.2296,0.4782,0.2922,11714657.000
0.2212,0.4974,0.2814,11737595.000
0.2424,0.4756,0.282,11758718.000
0.264,0.4708,0.2652,11796921.000
0.2496,0.492,0.2584,11813610.000
0.2919,0.4085,0.2996,11831359.000
0.3053,0.3851,0.3096,11835768.000
0.2949,0.3903,0.3148,11850916.000
0.3331,0.3905,0.2764,11850920.000
0.3381,0.3515,0.3104,11866809.000
0.3305,0.3417,0.3278,11872169.000
0.3509,0.3603,0.2888,11878908.000
0.3619,0.3623,0.2758,11886921.000
0.3619,0.3623,0.2758,11914067.000
0.3736,0.3524,0.274,11927132.000
0.3641,0.3529,0.283,11953536.000
0.3503,0.3815,0.2682,11955328.000
0.347,0.3826,0.2704,11988141.000
0.3596,0.3634,0.277,12032454.000
0.3722,0.3442,0.2836,12039121.000
0.3564,0.3564,0.2872,12050531.000
0.3831,0.3537,0.2632,12052240.000
0.3782,0.3064,0.3154,12053062.000
0.374,0.309,0.317,12056494.000
0.3777,0.3099,0.3124,12058487.000
0.3406,0.3462,0.3132,12066450.000
0.2866,0.3658,0.3476,12079662.000
0.288,0.3574,0.3546,12081626.000
0.2804,0.3632,0.3564,12081770.000
0.2774,0.357,0.3656,12093539.000
0.2668,0.3566,0.3766,12103379.000
0.2668,0.3566,0.3766,12105405.000
0.2668,0.3566,0.3766,12116008.000
0.2168,0.2566,0.5266,12121400.000
0.2336,0.2582,0.5082,12126330.000
0.2336,0.2582,0.5082,12131893.000
0.216,0.226,0.558,12137366.000
0.216,0.226,0.558,12154063.000
0.216,0.226,0.558,12157168.000
0.216,0.226,0.558,12161074.000
0.222,0.242,0.536,12165232.000
0.2028,0.2508,0.5464,12166954.000
0.2028,0.2508,0.5464,12170560.000
0.21,0.2566,0.5334,12205806.000
0.2136,0.2692,0.5172,12215404.000
0.2208,0.2884,0.4908,12228719.000
0.2052,0.2492,0.5456,12233980.000
0.2052,0.2492,0.5456,12244720.000
0.2244,0.3092,0.4664,12275597.000
0.2316,0.3032,0.4652,12282206.000
0.2316,0.3032,0.4652,12284286.000
0.2338,0.2894,0.4768,12284653.000
0.2338,0.2894,0.4768,12292541.000
0.2338,0.2894,0.4768,12295831.000
0.2338,0.2894,0.4768,12304954.000
0.2206,0.2902,0.4892,12307584.000
0.2168,0.302,0.4812,12309039.000
0.2244,0.2956,0.48,12323451.000
0.2244,0.282,0.4936,12326525.000
0.2164,0.2908,0.4928,12348045.000
0.206,0.3176,0.4764,12351612.000
0.2128,0.338,0.4492,12360091.000
0.251,0.324,0.425,12361703.000
0.251,0.324,0.425,12370047.000
0.2308,0.3292,0.44,12373180.000
0.2332,0.3152,0.4516,12373723.000
0.2224,0.32,0.4576,12383369.000
0.2168,0.3268,0.4564,12403363.000
0.2106,0.3234,0.466,12409886.000
0.2098,0.336,0.4542,12418997.000
0.2114,0.3708,0.4178,12426104.000
0.1982,0.402,0.3998,12439617.000
0.1852,0.4516,0.3632,12448966.000
0.1825,0.437,0.3805,12449887.000
0.1825,0.437,0.3805,12462006.000
0.1825,0.437,0.3805,12463353.000
0.1915,0.4192,0.3893,12473496.000
0.2102,0.4025,0.3873,12487520.000
0.2122,0.4025,0.3853,12498507.000
0.2122,0.4025,0.3853,12499174.000
0.2138,0.3987,0.3875,12510159.000
0.2138,0.3987,0.3875,12515527.000
0.2138,0.3987,0.3875,12524575.000
0.1889,0.4097,0.4014,12545826.000
0.2228,0.3459,0.4313,12560497.000
0.2644,0.3011,0.4345,12569705.000
0.2624,0.3247,0.4129,12574903.000
0.3464,0.3946,0.259,12599502.000
0.3464,0.3946,0.259,12605685.000
0.339,0.3794,0.2816,12611929.000
0.3534,0.369,0.2776,12622921.000
0.3427,0.3624,0.2949,12627271.000
0.3427,0.3624,0.2949,12637422.000
0.332,0.3809,0.2871,12640577.000
0.332,0.3809,0.2871,12644347.000
0.3387,0.3781,0.2832,12648210.000
0.3337,0.3797,0.2866,12652289.000
0.3265,0.368,0.3055,12654507.000
0.3265,0.368,0.3055,12664136.000
0.3265,0.37,0.3035,12670285.000
0.3425,0.38,0.2775,12687562.000
0.3245,0.409,0.2665,12690205.000
0.3385,0.395,0.2665,12690924.000
0.3385,0.395,0.2665,12694904.000
0.3541,0.4534,0.1925,12705733.000
0.3641,0.4194,0.2165,12728087.000
0.3541,0.4284,0.2175,12730441.000
0.356,0.3954,0.2486,12746577.000
0.3541,0.4284,0.2175,12763005.000
0.3317,0.392,0.2763,12771626.000
0.3317,0.392,0.2763,12777189.000
0.3317,0.392,0.2763,12783608.000
0.3317,0.392,0.2763,12789528.000
0.3267,0.4125,0.2608,12789811.000
0.3264,0.4146,0.259,12818470.000
0.3264,0.4146,0.259,12820637.000
0.3069,0.3881,0.305,12871233.000
0.3069,0.3881,0.305,12877286.000
0.3069,0.3881,0.305,12877812.000
0.2577,0.3141,0.4282,12892942.000
0.2622,0.3186,0.4192,12900725.000
0.267,0.329,0.404,12914172.000
0.3306,0.3418,0.3276,12922194.000
0.3306,0.3418,0.3276,12927878.000
0.3306,0.3418,0.3276,12946816.000
0.3343,0.3489,0.3168,12971525.000
0.3343,0.3489,0.3168,12974056.000
0.3343,0.3489,0.3168,12976619.000
0.3353,0.3479,0.3168,12983787.000
0.3353,0.3479,0.3168,12987283.000
0.3353,0.3479,0.3168,12999853.000
0.3343,0.3489,0.3168,13003410.000
0.2869,0.3629,0.3502,13016668.000
0.2859,0.3689,0.3452,13033943.000
0.2859,0.3689,0.3452,13034643.000
0.2859,0.3689,0.3452,13053492.000
0.3429,0.3139,0.3432,13059320.000
0.3429,0.3139,0.3432,13073974.000
0.3429,0.3139,0.3432,13077532.000
0.3258,0.3042,0.37,13085244.000
0.2898,0.3542,0.356,13085330.000
0.2996,0.3491,0.3513,13086477.000
0.2996,0.3491,0.3513,13097055.000
0.2926,0.3261,0.3813,13110085.000
0.265,0.312,0.423,13131185.000
0.27,0.327,0.403,13138141.000
0.291,0.309,0.4,13140805.000
0.272,0.301,0.427,13141314.000
0.2745,0.3225,0.403,13153315.000
0.293,0.315,0.392,13165134.000
0.312,0.325,0.363,13167452.000
0.298,0.337,0.365,13168202.000
0.298,0.337,0.365,13176007.000
0.298,0.337,0.365,13194539.000
0.298,0.337,0.365,13207526.000
0.285,0.392,0.323,13207693.000
0.2858,0.3938,0.3204,13213354.000
0.2486,0.4192,0.3322,13215067.000
0.2496,0.4122,0.3382,13215265.000
0.2496,0.4122,0.3382,13219091.000
0.2486,0.4092,0.3422,13231721.000
0.2947,0.3484,0.3569,13242330.000
0.3055,0.3524,0.3421,13294517.000
0.301,0.3453,0.3537,13318990.000
0.3234,0.3542,0.3224,13331378.000
0.3558,0.3384,0.3058,13335653.000
0.3524,0.3177,0.3299,13342741.000
0.3576,0.3302,0.3122,13361168.000
0.3366,0.3352,0.3282,13374934.000
0.3335,0.339,0.3275,13387364.000
0.3286,0.3374,0.334,13399938.000
0.3407,0.338,0.3213,13414022.000
0.3407,0.338,0.3213,13431972.000
0.3379,0.3532,0.3089,13443027.000
0.3111,0.3368,0.3521,13455544.000
0.3111,0.3368,0.3521,13455749.000
0.3633,0.3014,0.3353,13472996.000
0.3633,0.3014,0.3353,13476557.000
0.3661,0.3033,0.3306,13479078.000
0.3517,0.3022,0.3461,13493656.000
0.3517,0.3022,0.3461,13510674.000
0.3731,0.2918,0.3351,13515583.000
0.3945,0.2824,0.3231,13516021.000
0.3928,0.2802,0.327,13516026.000
0.3768,0.2896,0.3336,13539503.000
0.388,0.2876,0.3244,13542141.000
0.349,0.309,0.342,13545721.000
0.383,0.2916,0.3254,13546984.000
0.3802,0.3124,0.3074,13554379.000
0.398,0.2812,0.3208,13572314.000
0.369,0.2892,0.3418,13581416.000
0.3577,0.2831,0.3592,13597628.000
0.3597,0.2811,0.3592,13601124.000
0.3653,0.2513,0.3834,13608752.000
0.3653,0.2513,0.3834,13620667.000
0.3501,0.2245,0.4254,13628716.000
0.3501,0.2245,0.4254,13651720.000
0.3401,0.2691,0.3908,13660020.000
0.3401,0.2691,0.3908,13674627.000
0.3401,0.2691,0.3908,13688332.000
0.3319,0.2763,0.3918,13697053.000
0.3319,0.2763,0.3918,13697585.000
0.3319,0.2763,0.3918,13709895.000
0.3529,0.2649,0.3822,13720947.000
0.3346,0.234,0.4314,13736925.000
0.3432,0.2907,0.3661,13744262.000
0.3223,0.3214,0.3563,13746298.000
0.31,0.255,0.435,13753612.000
0.3088,0.2208,0.4704,13755719.000
0.2956,0.2106,0.4938,13784214.000
0.3106,0.2434,0.446,13785763.000
0.3106,0.2434,0.446,13786694.000
0.3106,0.2434,0.446,13790723.000
0.2926,0.2214,0.486,13798138.000
0.3412,0.1902,0.4686,13806564.000
0.352,0.195,0.453,13809011.000
0.3976,0.1876,0.4148,13809798.000
0.3976,0.1876,0.4148,13821008.000
0.3976,0.1876,0.4148,13822383.000
0.3868,0.1828,0.4304,13822386.000
0.4245,0.1785,0.397,13840548.000
0.442,0.179,0.379,13842676.000
0.4432,0.1442,0.4126,13848414.000
0.4534,0.1502,0.3964,13850759.000
0.4534,0.1502,0.3964,13861471.000
0.4434,0.1552,0.4014,13870536.000
0.3858,0.1819,0.4323,13877614.000
0.41,0.199,0.391,13883140.000
0.41,0.199,0.391,13887400.000
0.3946,0.2084,0.397,13893056.000
0.3946,0.2084,0.397,13908568.000
0.4144,0.1868,0.3988,13920330.000
0.4144,0.1868,0.3988,13926593.000
0.3654,0.2728,0.3618,13928007.000
0.3664,0.2742,0.3594,13930025.000
0.3664,0.2742,0.3594,13938072.000
0.2884,0.2632,0.4484,13947418.000
0.2388,0.2396,0.5216,13956890.000
0.2458,0.2804,0.4738,13973257.000
0.2488,0.2774,0.4738,13973615.000
0.2574,0.2898,0.4528,13983996.000
0.2371,0.2645,0.4984,13999886.000
0.2371,0.2645,0.4984,14002600.000
0.2263,0.2699,0.5038,14004860.000
0.2146,0.2651,0.5203,14006510.000
0.2146,0.2651,0.5203,14017020.000
0.2278,0.3077,0.4645,14031433.000
0.2218,0.3115,0.4667,14041312.000
0.2158,0.3133,0.4709,14044698.000
0.2248,0.3106,0.4646,14063006.000
0.2262,0.3138,0.46,14081001.000
0.2189,0.3114,0.4697,14085751.000
0.2536,0.2774,0.469,14089154.000
0.2396,0.2888,0.4716,14091431.000
0.2536,0.2774,0.469,14092704.000
0.2536,0.2774,0.469,14110066.000
0.235,0.2942,0.4708,14110998.000
0.235,0.2942,0.4708,14114248.000
0.2238,0.2998,0.4764,14114267.000
0.2238,0.2998,0.4764,14116173.000
0.2322,0.2956,0.4722,14121485.000
0.2322,0.2956,0.4722,14122686.000
0.2322,0.2956,0.4722,14136634.000
0.256,0.2548,0.4892,14157656.000
0.256,0.2548,0.4892,14158816.000
0.256,0.2548,0.4892,14160298.000
0.2544,0.2482,0.4974,14179152.000
0.2544,0.2482,0.4974,14179425.000
0.2544,0.2482,0.4974,14180318.000
0.465,0.196,0.339,14183273.000
0.465,0.196,0.339,14187735.000
0.466,0.197,0.337,14192343.000
0.466,0.197,0.337,14198450.000
0.314,0.277,0.409,14229851.000
0.318,0.28,0.402,14255348.000
0.318,0.28,0.402,14257776.000
0.318,0.28,0.402,14270650.000
0.32,0.277,0.403,14273098.000
0.318,0.28,0.402,14273534.000
0.368,0.274,0.358,14274793.000
0.368,0.274,0.358,14283041.000
0.372,0.27,0.358,14285553.000
0.3156,0.3804,0.304,14288454.000
0.3276,0.3744,0.298,14292036.000
0.3338,0.3652,0.301,14301723.000
0.3338,0.3752,0.291,14306788.000
0.3104,0.331,0.3586,14324351.000
0.3104,0.331,0.3586,14362604.000
0.3104,0.331,0.3586,14374714.000
0.4668,0.246,0.2872,14393359.000
0.44,0.2206,0.3394,14403615.000
0.4158,0.241,0.3432,14411840.000
0.4158,0.241,0.3432,14412250.000
0.3852,0.248,0.3668,14425322.000
0.3936,0.2632,0.3432,14425816.000
0.4564,0.2772,0.2664,14427782.000
0.4564,0.2772,0.2664,14428478.000
0.4564,0.2772,0.2664,14437072.000
0.4564,0.2772,0.2664,14441381.000
0.4564,0.2772,0.2664,14449560.000
0.4429,0.3012,0.2559,14472348.000
0.4429,0.3012,0.2559,14473866.000
0.4429,0.3012,0.2559,14475756.000
0.4429,0.3012,0.2559,14483637.000
0.3867,0.3496,0.2637,14485806.000
0.3767,0.3416,0.2817,14486839.000
0.3848,0.3234,0.2918,14487204.000
0.3698,0.3364,0.2938,14493914.000
0.3848,0.3234,0.2918,14494213.000
0.3848,0.3234,0.2918,14496657.000
0.3848,0.3234,0.2918,14499699.000
0.3648,0.3074,0.3278,14500320.000
0.3688,0.3434,0.2878,14501551.000
0.3829,0.3332,0.2839,14518899.000
0.4389,0.2972,0.2639,14528682.000
0.4459,0.3002,0.2539,14534021.000
0.4739,0.2822,0.2439,14534764.000
0.4139,0.3122,0.2739,14540297.000
0.4379,0.2882,0.2739,14541698.000
0.4379,0.2882,0.2739,14549019.000
0.4429,0.2932,0.2639,14560482.000
0.4459,0.2852,0.2689,14573856.000
0.4459,0.2852,0.2689,14590633.000
0.4219,0.3092,0.2689,14592574.000
0.4219,0.3092,0.2689,14594157.000
0.4239,0.3282,0.2479,14609464.000
0.4239,0.3282,0.2479,14612325.000
0.4239,0.3282,0.2479,14613052.000
0.4239,0.3282,0.2479,14627397.000
0.4031,0.3354,0.2615,14647291.000
0.4031,0.3354,0.2615,14650505.000
0.4031,0.3354,0.2615,14660758.000
0.4011,0.3384,0.2605,14671532.000
0.4011,0.3484,0.2505,14675240.000
0.4094,0.3118,0.2788,14677304.000
0.4094,0.3118,0.2788,14694666.000
0.4094,0.3118,0.2788,14710744.000
0.4094,0.3118,0.2788,14715544.000
0.4574,0.2878,0.2548,14715685.000
0.4584,0.2774,0.2642,14732807.000
0.4584,0.2774,0.2642,14733343.000
0.4584,0.2774,0.2642,14733553.000
0.4584,0.2774,0.2642,14751735.000
0.4408,0.2678,0.2914,14755018.000
0.4408,0.2678,0.2914,14758129.000
0.4344,0.3266,0.239,14767021.000
0.4344,0.3266,0.239,14768549.000
0.4412,0.314,0.2448,14773126.000
0.4494,0.324,0.2266,14787274.000
0.4494,0.324,0.2266,14790199.000
0.4494,0.324,0.2266,14790300.000
0.4494,0.324,0.2266,14796820.000
0.4478,0.3272,0.225,14804009.000
0.4538,0.3132,0.233,14806856.000
0.4538,0.3132,0.233,14814287.000
0.5104,0.2694,0.2202,14816489.000
0.5104,0.2694,0.2202,14822530.000
0.5508,0.2456,0.2036,14838266.000
0.5842,0.2154,0.2004,14840695.000
0.5842,0.2154,0.2004,14864928.000
0.5504,0.2394,0.2102,14911140.000
0.5504,0.2394,0.2102,14922426.000
0.5504,0.2394,0.2102,14922562.000
0.5136,0.2738,0.2126,14924513.000
0.4668,0.3114,0.2218,14925231.000
0.4404,0.3442,0.2154,14941872.000
0.4556,0.2926,0.2518,14983759.000
0.5368,0.2568,0.2064,14985339.000
0.5368,0.2568,0.2064,14987826.000
0.5222,0.2852,0.1926,14993318.000
0.5232,0.2842,0.1926,15011988.000
0.4704,0.3594,0.1702,15015902.000
0.4901,0.3348,0.1751,15017468.000
0.4955,0.324,0.1805,15021346.000
0.4945,0.323,0.1825,15027098.000
0.4265,0.367,0.2065,15029356.000
0.4435,0.3635,0.193,15030409.000
0.4363,0.2279,0.3358,15043728.000
0.4363,0.2279,0.3358,15045446.000
0.4363,0.2279,0.3358,15045989.000
0.4462,0.2546,0.2992,15050521.000
0.4462,0.2546,0.2992,15058595.000
0.4462,0.2546,0.2992,15084677.000
0.4462,0.2546,0.2992,15094140.000
0.4512,0.2496,0.2992,15095043.000
0.4635,0.247,0.2895,15095671.000
0.4485,0.2645,0.287,15103034.000
0.4556,0.296,0.2484,15115452.000
0.457,0.3006,0.2424,15116031.000
0.4282,0.3204,0.2514,15119444.000
0.4058,0.3514,0.2428,15128340.000
0.4058,0.3514,0.2428,15133995.000
0.4058,0.3514,0.2428,15152420.000
0.3764,0.3712,0.2524,15153630.000
0.3764,0.3712,0.2524,15160131.000
0.4268,0.3172,0.256,15165704.000
0.4268,0.3172,0.256,15180573.000
0.4364,0.3069,0.2567,15202218.000
0.4364,0.3069,0.2567,15209755.000
0.4364,0.3069,0.2567,15212295.000
0.4484,0.2949,0.2567,15235767.000
0.398,0.3489,0.2531,15237085.000
0.4142,0.3485,0.2373,15258393.000
0.4142,0.3425,0.2433,15260684.000
0.3982,0.3585,0.2433,15260800.000
0.3982,0.3585,0.2433,15267158.000
0.3982,0.3585,0.2433,15268557.000
0.4028,0.3503,0.2469,15275341.000
0.4028,0.3503,0.2469,15278801.000
0.4028,0.3503,0.2469,15279491.000
0.424,0.3365,0.2395,15285267.000
0.424,0.3365,0.2395,15294671.000
0.424,0.3365,0.2395,15298339.000
0.424,0.3365,0.2395,15309341.000
0.4332,0.3281,0.2387,15320714.000
0.4484,0.3206,0.231,15330133.000
0.4738,0.29,0.2362,15331059.000
0.4738,0.29,0.2362,15340587.000
0.4738,0.29,0.2362,15346190.000
0.473,0.2876,0.2394,15355131.000
0.5082,0.2678,0.224,15355536.000
0.5132,0.2658,0.221,15356282.000
0.517,0.2638,0.2192,15363377.000
0.517,0.2638,0.2192,15373179.000
0.4778,0.2284,0.2938,15376090.000
0.4174,0.3682,0.2144,15376911.000
0.4198,0.313,0.2672,15379218.000
0.4222,0.315,0.2628,15392521.000
0.4222,0.315,0.2628,15397144.000
0.4222,0.315,0.2628,15406271.000
0.4637,0.2858,0.2505,15410439.000
0.4611,0.2866,0.2523,15419999.000
0.4591,0.2856,0.2553,15423070.000
0.4591,0.2856,0.2553,15432440.000
0.4591,0.2856,0.2553,15456882.000
0.4183,0.3708,0.2109,15475035.000
0.4101,0.2631,0.3268,15481451.000
0.4187,0.2714,0.3099,15483610.000
0.4187,0.2714,0.3099,15486774.000
0.3886,0.2958,0.3156,15492228.000
0.3292,0.3158,0.355,15495448.000
0.3276,0.3854,0.287,15498171.000
0.3276,0.3854,0.287,15504649.000
0.3276,0.3854,0.287,15507436.000
0.345,0.3716,0.2834,15521582.000
0.4582,0.2908,0.251,15522074.000
0.345,0.3292,0.3258,15532120.000
0.345,0.3716,0.2834,15535546.000
0.345,0.3292,0.3258,15536500.000
0.3516,0.3218,0.3266,15543115.000
0.3516,0.3218,0.3266,15544725.000
0.4332,0.2954,0.2714,15549186.000
0.4864,0.275,0.2386,15553642.000
0.4176,0.3342,0.2482,15556012.000
0.4137,0.3439,0.2424,15569415.000
0.3801,0.3751,0.2448,15570202.000
0.3413,0.4227,0.236,15570823.000
0.3578,0.4174,0.2248,15578588.000
0.4302,0.3096,0.2602,15594934.000
0.4086,0.3208,0.2706,15617091.000
0.3446,0.3688,0.2866,15619133.000
0.3266,0.3888,0.2846,15656007.000
0.2496,0.5096,0.2408,15664036.000
0.2456,0.5106,0.2438,15666663.000
0.2398,0.4878,0.2724,15671984.000
0.2749,0.4479,0.2772,15675792.000
0.2749,0.4479,0.2772,15709816.000
0.2779,0.4479,0.2742,15727595.000
0.2779,0.4479,0.2742,15731442.000
0.2723,0.4509,0.2768,15794410.000
0.2689,0.4499,0.2812,15804339.000
0.2782,0.3872,0.3346,15804451.000
0.2782,0.3872,0.3346,15832133.000
0.2782,0.3872,0.3346,15849925.000
0.2638,0.3936,0.3426,15851793.000
0.2862,0.384,0.3298,15861612.000
0.2872,0.386,0.3268,15865760.000
0.2904,0.4136,0.296,15873008.000
0.2904,0.4136,0.296,15878593.000
0.2928,0.442,0.2652,15903083.000
0.2888,0.442,0.2692,15914184.000
0.2938,0.4392,0.267,15922054.000
0.307,0.428,0.265,15923793.000
0.305,0.436,0.259,15962291.000
0.3102,0.4592,0.2306,15975132.000
0.315,0.4496,0.2354,15976560.000
0.277,0.4952,0.2278,15988512.000
0.2552,0.5364,0.2084,16014015.000
0.2792,0.5364,0.1844,16014094.000
0.2792,0.5364,0.1844,16023312.000
0.2712,0.5364,0.1924,16024032.000
0.2712,0.5364,0.1924,16026753.000
0.2712,0.5364,0.1924,16032358.000
0.2712,0.5364,0.1924,16035061.000
0.2768,0.5092,0.214,16058314.000
0.2768,0.5092,0.214,16067978.000
0.2768,0.5092,0.214,16076750.000
0.2876,0.4956,0.2168,16082668.000
0.2808,0.5188,0.2004,16083933.000
0.2974,0.4992,0.2034,16086197.000
0.2974,0.4992,0.2034,16086670.000
0.2984,0.4992,0.2024,16088427.000
0.2984,0.4992,0.2024,16091136.000
0.3286,0.4728,0.1986,16112446.000
0.3126,0.4536,0.2338,16116464.000
0.3126,0.4536,0.2338,16130108.000
0.3126,0.4536,0.2338,16140061.000
0.3102,0.3992,0.2906,16150435.000
0.3222,0.3872,0.2906,16151733.000
0.309,0.4,0.291,16161418.000
0.337,0.3818,0.2812,16181254.000
0.3382,0.3948,0.267,16182396.000
0.3382,0.3948,0.267,16182893.000
0.3337,0.4039,0.2624,16196791.000
0.3103,0.4229,0.2668,16211960.000
0.3148,0.4138,0.2714,16227414.000
0.3064,0.4366,0.257,16228353.000
0.323,0.4312,0.2458,16228563.000
0.3242,0.398,0.2778,16229210.000
0.3242,0.398,0.2778,16238701.000
0.4255,0.291,0.2835,16242305.000
0.436,0.256,0.308,16242773.000
0.436,0.256,0.308,16243045.000
0.438,0.256,0.306,16255971.000
0.415,0.27,0.315,16278929.000
0.403,0.304,0.293,16288857.000
0.403,0.304,0.293,16293582.000
0.395,0.304,0.301,16296358.000
0.37,0.33,0.3,16297551.000
0.387,0.32,0.293,16298085.000
0.387,0.32,0.293,16300255.000
0.395,0.322,0.283,16303138.000
0.3878,0.3388,0.2734,16308914.000
0.3662,0.3444,0.2894,16314875.000
0.3662,0.3444,0.2894,16326196.000
0.3662,0.3444,0.2894,16336037.000
0.3662,0.3444,0.2894,16353764.000
0.349,0.36,0.291,16354383.000
0.3576,0.3522,0.2902,16364186.000
0.339,0.2976,0.3634,16364398.000
0.3216,0.3472,0.3312,16382550.000
0.3216,0.3472,0.3312,16396397.000
0.3196,0.3532,0.3272,16400192.000
0.3186,0.3522,0.3292,16422549.000
0.3324,0.333,0.3346,16425376.000
0.3324,0.333,0.3346,16433356.000
0.3,0.3162,0.3838,16439088.000
0.3,0.3162,0.3838,16445469.000
0.3,0.3162,0.3838,16457441.000
0.3056,0.2866,0.4078,16460172.000
0.3038,0.2988,0.3974,16462359.000
0.3038,0.2988,0.3974,16471812.000
0.3038,0.2988,0.3974,16487778.000
0.295,0.3052,0.3998,16512673.000
0.2974,0.3092,0.3934,16520188.000
0.2974,0.3092,0.3934,16526874.000
0.295,0.3052,0.3998,16534976.000
0.3216,0.3388,0.3396,16537575.000
0.3216,0.3408,0.3376,16549745.000
0.2966,0.3712,0.3322,16563061.000
0.2966,0.3712,0.3322,16568580.000
0.311,0.3354,0.3536,16582440.000
0.318,0.338,0.344,16589448.000
0.318,0.338,0.344,16594267.000
0.2312,0.3736,0.3952,16609935.000
0.2312,0.3736,0.3952,16612244.000
0.2322,0.3676,0.4002,16618760.000
0.2542,0.3604,0.3854,16627214.000
0.2542,0.3604,0.3854,16659849.000
0.277,0.3444,0.3786,16663596.000
0.2734,0.3356,0.391,16670687.000
0.2222,0.286,0.4918,16696361.000
0.2177,0.295,0.4873,16724437.000
0.2177,0.295,0.4873,16725281.000
0.2207,0.296,0.4833,16729381.000
0.2147,0.294,0.4913,16731717.000
0.2185,0.2508,0.5307,16743974.000
0.2296,0.2542,0.5162,16754423.000
0.2318,0.267,0.5012,16759294.000
0.2622,0.259,0.4788,16763925.000
0.236,0.2586,0.5054,16770597.000
0.2367,0.2552,0.5081,16772313.000
0.2561,0.2662,0.4777,16806391.000
0.1867,0.2318,0.5815,16810796.000
0.1629,0.231,0.6061,16817043.000
0.1753,0.231,0.5937,16819885.000
0.1753,0.231,0.5937,16841819.000
0.1871,0.2488,0.5641,16845905.000
0.1595,0.2172,0.6233,16846961.000
0.1595,0.2172,0.6233,16847960.000
0.1913,0.3104,0.4983,16891911.000
0.1733,0.3312,0.4955,16892245.000
0.1827,0.3562,0.4611,16902698.000
0.1827,0.3562,0.4611,16905521.000
0.1847,0.3422,0.4731,16927347.000
0.1889,0.3425,0.4686,16945349.000
0.1889,0.3425,0.4686,16954939.000
0.1854,0.3388,0.4758,16956565.000
0.1796,0.342,0.4784,16964816.000
0.1796,0.342,0.4784,16982221.000
0.2514,0.3868,0.3618,16989603.000
0.258,0.3936,0.3484,16991472.000
0.22,0.4024,0.3776,16994366.000
0.2288,0.423,0.3482,16994712.000
0.2057,0.4514,0.3429,17010137.000
0.1604,0.4688,0.3708,17012535.000
0.1604,0.4688,0.3708,17029105.000
0.1604,0.4588,0.3808,17031608.000
0.137,0.49,0.373,17053148.000
0.141,0.468,0.391,17055849.000
0.141,0.468,0.391,17060153.000
0.159,0.438,0.403,17082449.000
0.159,0.438,0.403,17091051.000
0.159,0.438,0.403,17102515.000
0.194,0.426,0.38,17107392.000
0.194,0.426,0.38,17110799.000
0.194,0.426,0.38,17111318.000
0.2332,0.5356,0.2312,17120241.000
0.2302,0.5196,0.2502,17125861.000
0.2392,0.4966,0.2642,17130189.000
0.2419,0.4962,0.2619,17153167.000
0.2419,0.4962,0.2619,17154234.000
0.2306,0.5168,0.2526,17157599.000
0.2306,0.5168,0.2526,17159514.000
0.2341,0.5083,0.2576,17193636.000
0.2341,0.5083,0.2576,17197794.000
0.2341,0.5083,0.2576,17206635.000
0.2341,0.5083,0.2576,17207851.000
0.2469,0.4884,0.2647,17213254.000
0.2493,0.5099,0.2408,17232245.000
0.2483,0.5099,0.2418,17240565.000
0.2483,0.5099,0.2418,17252398.000
0.245,0.511,0.244,17261861.000
0.245,0.511,0.244,17278219.000
0.246,0.511,0.243,17282051.000
0.195,0.598,0.207,17283136.000
0.195,0.6,0.205,17284820.000
0.167,0.654,0.179,17294504.000
0.167,0.654,0.179,17297945.000
0.177,0.619,0.204,17299325.000
0.181,0.637,0.182,17306547.000
0.181,0.637,0.182,17314715.000
0.181,0.637,0.182,17331266.000
0.182,0.642,0.176,17347244.000
0.182,0.648,0.17,17353627.000
0.2,0.64,0.16,17394788.000
0.2,0.64,0.16,17403255.000
0.202,0.637,0.161,17447058.000
0.264,0.613,0.123,17465172.000
0.2156,0.5734,0.211,17469869.000
0.2158,0.5662,0.218,17472702.000
0.2028,0.5866,0.2106,17488114.000
0.2206,0.5642,0.2152,17492918.000
0.2154,0.5818,0.2028,17523557.000
0.2292,0.5674,0.2034,17529656.000
0.2292,0.5674,0.2034,17540256.000
0.2352,0.5586,0.2062,17561215.000
0.2628,0.5134,0.2238,17561301.000
0.2628,0.5134,0.2238,17561525.000
0.2558,0.5134,0.2308,17572155.000
0.2907,0.4745,0.2348,17577868.000
0.2907,0.4665,0.2428,17580972.000
0.2795,0.4939,0.2266,17599860.000
0.2835,0.4939,0.2226,17613945.000
0.2835,0.4939,0.2226,17625278.000
0.2971,0.4515,0.2514,17628816.000
0.3191,0.4191,0.2618,17633666.000
0.3115,0.4315,0.257,17641201.000
0.3039,0.4439,0.2522,17652896.000
0.3109,0.4399,0.2492,17653301.000
0.3109,0.4399,0.2492,17658124.000
0.3109,0.4399,0.2492,17668377.000
0.3185,0.4275,0.254,17685253.000
0.3281,0.3953,0.2766,17694806.000
0.3382,0.3818,0.28,17695277.000
0.3382,0.3818,0.28,17696973.000
0.3307,0.3878,0.2815,17713666.000
0.3327,0.3878,0.2795,17719210.000
0.3601,0.3186,0.3213,17730346.000
0.3601,0.3186,0.3213,17755583.000
0.3452,0.3239,0.3309,17764752.000
0.3452,0.3239,0.3309,17765362.000
0.3184,0.3522,0.3294,17778730.000
0.3184,0.3522,0.3294,17783585.000
0.3086,0.357,0.3344,17795752.000
0.3282,0.3402,0.3316,17799121.000
