T1,T2,T3,position
0.2952,0.4072,0.2976,28206128.000
0.2952,0.4072,0.2976,28208609.000
0.2952,0.4072,0.2976,28216134.000
0.3088,0.3952,0.296,28221728.000
0.292,0.4176,0.2904,28222992.000
0.3376,0.4204,0.242,28238107.000
0.3492,0.4088,0.242,28240144.000
0.3596,0.4004,0.24,28243127.000
0.2384,0.583,0.1786,28244049.000
0.2384,0.583,0.1786,28248726.000
0.2384,0.583,0.1786,28249176.000
0.2552,0.5644,0.1804,28252940.000
0.2552,0.5644,0.1804,28256741.000
0.2266,0.6154,0.158,28257726.000
0.1668,0.6804,0.1528,28265985.000
0.0836,0.8208,0.0956,28266151.000
0.0934,0.7942,0.1124,28272637.000
0.0934,0.7942,0.1124,28281604.000
0.0934,0.7942,0.1124,28302495.000
0.0934,0.7942,0.1124,28307218.000
0.1004,0.7942,0.1054,28314664.000
0.2254,0.5912,0.1834,28318128.000
0.2264,0.5912,0.1824,28318578.000
0.2264,0.5912,0.1824,28322603.000
0.2426,0.5522,0.2052,28328766.000
0.2426,0.5522,0.2052,28329071.000
0.2426,0.5522,0.2052,28350582.000
0.236,0.5792,0.1848,28355643.000
0.2418,0.551,0.2072,28364046.000
0.2418,0.5394,0.2188,28379500.000
0.2364,0.5592,0.2044,28382998.000
0.1824,0.6372,0.1804,28387842.000
0.19,0.6282,0.1818,28393596.000
0.184,0.6312,0.1848,28397347.000
0.2083,0.5975,0.1942,28406485.000
0.3363,0.4365,0.2272,28410416.000
0.3353,0.4325,0.2322,28426131.000
0.3353,0.4325,0.2322,28432144.000
0.3353,0.4325,0.2322,28466373.000
0.3353,0.4325,0.2322,28478082.000
0.3353,0.4325,0.2322,28484787.000
0.3001,0.3889,0.311,28487252.000
0.3001,0.3889,0.311,28488994.000
0.3001,0.3889,0.311,28508900.000
0.3421,0.3777,0.2802,28522205.000
0.3574,0.3432,0.2994,28538456.000
0.3482,0.3348,0.317,28550825.000
0.3614,0.3176,0.321,28556676.000
0.3524,0.3326,0.315,28560423.000
0.362,0.324,0.314,28575558.000
0.37,0.326,0.304,28577704.000
0.338,0.334,0.328,28590473.000
0.316,0.366,0.318,28592798.000
0.3272,0.3828,0.29,28599898.000
0.3192,0.3712,0.3096,28612799.000
0.3232,0.3682,0.3086,28614062.000
0.322,0.365,0.313,28619089.000
0.322,0.365,0.313,28629602.000
0.3153,0.3538,0.3309,28636963.000
0.3458,0.4018,0.2524,28646578.000
0.4045,0.3392,0.2563,28659366.000
0.4232,0.309,0.2678,28659739.000
0.4256,0.3012,0.2732,28661787.000
0.3962,0.3301,0.2737,28670902.000
0.3962,0.3301,0.2737,28677014.000
0.398,0.3297,0.2723,28681208.000
0.4129,0.3404,0.2467,28687526.000
0.404,0.3352,0.2608,28690191.000
0.4186,0.3202,0.2612,28716877.000
0.3886,0.3406,0.2708,28718176.000
0.3886,0.3406,0.2708,28728912.000
0.3786,0.3514,0.27,28736724.000
0.349,0.3546,0.2964,28753005.000
0.349,0.3546,0.2964,28759243.000
0.349,0.3546,0.2964,28780055.000
0.3429,0.3438,0.3133,28782325.000
0.3453,0.3302,0.3245,28782838.000
0.3548,0.3128,0.3324,28803826.000
0.3548,0.3128,0.3324,28804831.000
0.3697,0.3117,0.3186,28810202.000
0.3697,0.3117,0.3186,28831089.000
0.3697,0.3117,0.3186,28834614.000
0.3704,0.3174,0.3122,28836602.000
0.3704,0.3174,0.3122,28858126.000
0.3656,0.3266,0.3078,28859037.000
0.3798,0.3218,0.2984,28867354.000
0.3429,0.3553,0.3018,28869219.000
0.3429,0.3553,0.3018,28869662.000
0.3429,0.3553,0.3018,28876649.000
0.3429,0.3553,0.3018,28882582.000
0.3429,0.3553,0.3018,28884810.000
0.3429,0.3553,0.3018,28887159.000
0.3429,0.3553,0.3018,28889306.000
0.3288,0.3212,0.35,28907285.000
0.3288,0.3212,0.35,28918645.000
0.334,0.326,0.34,28924081.000
0.334,0.326,0.34,28928291.000
0.334,0.326,0.34,28958478.000
0.3326,0.3072,0.3602,28958908.000
0.3506,0.3026,0.3468,28960569.000
0.2664,0.2604,0.4732,28963104.000
0.2616,0.265,0.4734,28965001.000
0.2494,0.268,0.4826,28965405.000
0.2494,0.268,0.4826,28966099.000
0.258,0.2636,0.4784,28973978.000
0.2782,0.3022,0.4196,28984803.000
0.2883,0.3215,0.3902,28992437.000
0.2883,0.3215,0.3902,28995146.000
0.2883,0.3215,0.3902,29004638.000
0.2868,0.2978,0.4154,29025491.000
0.2838,0.2956,0.4206,29028827.000
0.2888,0.3076,0.4036,29037179.000
0.2888,0.3076,0.4036,29040884.000
0.2616,0.3,0.4384,29041833.000
0.28,0.2968,0.4232,29050856.000
0.28,0.2968,0.4232,29061899.000
0.3155,0.3688,0.3157,29073711.000
0.3264,0.3568,0.3168,29077240.000
0.3288,0.3612,0.31,29079109.000
0.332,0.3528,0.3152,29086188.000
0.3308,0.3756,0.2936,29097415.000
0.3523,0.3388,0.3089,29101144.000
0.3523,0.3436,0.3041,29112686.000
0.3523,0.3388,0.3089,29116798.000
0.3363,0.3384,0.3253,29126220.000
0.3363,0.3384,0.3253,29143197.000
0.3363,0.3384,0.3253,29182821.000
0.3321,0.324,0.3439,29184112.000
0.3315,0.3748,0.2937,29186166.000
0.3315,0.3748,0.2937,29198875.000
0.3315,0.3748,0.2937,29199131.000
0.3315,0.3748,0.2937,29211603.000
0.3505,0.3455,0.304,29219662.000
0.3475,0.3335,0.319,29230491.000
0.3185,0.3505,0.331,29237737.000
0.3285,0.3245,0.347,29238837.000
0.306,0.3505,0.3435,29240093.000
0.306,0.3505,0.3435,29243086.000
0.2632,0.3708,0.366,29256701.000
0.2602,0.3948,0.345,29264421.000
0.2602,0.3948,0.345,29265997.000
0.225,0.3696,0.4054,29269522.000
0.225,0.3696,0.4054,29273999.000
0.26,0.3346,0.4054,29278213.000
0.2556,0.3304,0.414,29285077.000
0.2524,0.3626,0.385,29305282.000
0.2466,0.3215,0.4319,29306737.000
0.2616,0.2282,0.5102,29308473.000
0.2558,0.2896,0.4546,29313645.000
0.2408,0.3736,0.3856,29348409.000
0.2453,0.2956,0.4591,29349996.000
0.2453,0.2956,0.4591,29353992.000
0.2453,0.2956,0.4591,29356135.000
0.2496,0.3232,0.4272,29368616.000
0.2496,0.3232,0.4272,29369141.000
0.2496,0.3232,0.4272,29371895.000
0.2443,0.2966,0.4591,29390148.000
0.2881,0.4332,0.2787,29391624.000
0.3021,0.4332,0.2647,29395068.000
0.3021,0.4332,0.2647,29395509.000
0.3021,0.4332,0.2647,29397748.000
0.3021,0.4332,0.2647,29411598.000
0.3547,0.3784,0.2669,29420876.000
0.3547,0.3784,0.2669,29443351.000
0.3547,0.3784,0.2669,29444464.000
0.3398,0.401,0.2592,29449166.000
0.387,0.351,0.262,29452446.000
0.383,0.351,0.266,29453472.000
0.383,0.351,0.266,29457528.000
0.383,0.351,0.266,29464902.000
0.3128,0.4447,0.2425,29470240.000
0.3128,0.4447,0.2425,29476028.000
0.292,0.4343,0.2737,29483403.000
0.3502,0.4198,0.23,29485073.000
0.3542,0.3998,0.246,29487028.000
0.3542,0.3998,0.246,29506966.000
0.3504,0.4022,0.2474,29514975.000
0.3804,0.3602,0.2594,29544587.000
0.4094,0.3742,0.2164,29559281.000
0.3804,0.3612,0.2584,29561702.000
0.448,0.322,0.23,29567712.000
0.448,0.322,0.23,29573418.000
0.5282,0.2754,0.1964,29582562.000
0.5178,0.2792,0.203,29583125.000
0.5178,0.2792,0.203,29588530.000
0.5178,0.2792,0.203,29601239.000
0.5178,0.2792,0.203,29610283.000
0.5116,0.2738,0.2146,29618711.000
0.5116,0.2738,0.2146,29621170.000
0.4726,0.2677,0.2597,29624464.000
0.4726,0.2837,0.2437,29627000.000
0.4726,0.2837,0.2437,29631567.000
0.4764,0.2937,0.2299,29635351.000
0.4764,0.2937,0.2299,29651815.000
0.447,0.3264,0.2266,29652516.000
0.447,0.3264,0.2266,29652917.000
0.447,0.3264,0.2266,29664185.000
0.4544,0.3148,0.2308,29665821.000
0.3806,0.3342,0.2852,29684530.000
0.3846,0.3332,0.2822,29695862.000
0.3826,0.3332,0.2842,29696617.000
0.3806,0.3152,0.3042,29702380.000
0.3168,0.4034,0.2798,29702499.000
0.3258,0.4044,0.2698,29708684.000
0.3264,0.4094,0.2642,29709383.000
0.3154,0.3904,0.2942,29709386.000
0.3194,0.3904,0.2902,29709571.000
0.3152,0.4268,0.258,29710990.000
0.3208,0.4078,0.2714,29722586.000
0.4564,0.3118,0.2318,29727697.000
0.455,0.3236,0.2214,29732957.000
0.455,0.3236,0.2214,29742008.000
0.4304,0.3196,0.25,29751338.000
0.4252,0.3184,0.2564,29759863.000
0.4252,0.3184,0.2564,29760813.000
0.4252,0.3184,0.2564,29762808.000
0.4514,0.3196,0.229,29765517.000
0.5132,0.2586,0.2282,29778411.000
0.52,0.231,0.249,29781841.000
0.4432,0.2778,0.279,29783354.000
0.4564,0.2844,0.2592,29789469.000
0.4684,0.2844,0.2472,29804310.000
0.4684,0.2844,0.2472,29805197.000
0.4516,0.2856,0.2628,29811702.000
0.4712,0.2932,0.2356,29844280.000
0.4712,0.2932,0.2356,29849345.000
0.4583,0.2813,0.2604,29863303.000
0.4285,0.2815,0.29,29865033.000
0.4104,0.3028,0.2868,29877486.000
0.3918,0.3203,0.2879,29883276.000
0.4074,0.3089,0.2837,29888118.000
0.4104,0.3124,0.2772,29895472.000
0.4104,0.3124,0.2772,29898114.000
0.3928,0.3098,0.2974,29903130.000
0.3928,0.3098,0.2974,29921024.000
0.3928,0.3098,0.2974,29924217.000
0.3756,0.3306,0.2938,29924616.000
0.3742,0.3322,0.2936,29931095.000
0.347,0.354,0.299,29953060.000
0.3298,0.3216,0.3486,29957662.000
0.321,0.3112,0.3678,29983939.000
0.3316,0.292,0.3764,29989945.000
0.3316,0.292,0.3764,30005483.000
0.3316,0.292,0.3764,30014095.000
0.3266,0.297,0.3764,30019401.000
0.3632,0.2894,0.3474,30026630.000
0.338,0.2848,0.3772,30029597.000
0.338,0.2848,0.3772,30031015.000
0.325,0.25,0.425,30034456.000
0.305,0.278,0.417,30034936.000
0.3,0.286,0.414,30051771.000
0.288,0.2752,0.4368,30056564.000
0.288,0.2752,0.4368,30062545.000
0.288,0.2752,0.4368,30066500.000
0.288,0.2752,0.4368,30072392.000
0.2586,0.3396,0.4018,30072598.000
0.2586,0.3396,0.4018,30075131.000
0.264,0.3382,0.3978,30076165.000
0.264,0.3382,0.3978,30082305.000
0.2592,0.3306,0.4102,30090115.000
0.2592,0.3306,0.4102,30098706.000
0.2594,0.3494,0.3912,30103169.000
0.2466,0.3828,0.3706,30104085.000
0.2466,0.3828,0.3706,30105728.000
0.2418,0.3492,0.409,30109383.000
0.2147,0.3815,0.4038,30112333.000
0.2147,0.3815,0.4038,30123099.000
0.2147,0.3815,0.4038,30123573.000
0.2147,0.3815,0.4038,30136809.000
0.2147,0.3815,0.4038,30144057.000
0.2147,0.3815,0.4038,30145442.000
0.2334,0.4052,0.3614,30154734.000
0.2612,0.3984,0.3404,30157231.000
0.259,0.4588,0.2822,30160992.000
0.259,0.4588,0.2822,30165934.000
0.259,0.4588,0.2822,30166205.000
0.2578,0.4426,0.2996,30166630.000
0.2596,0.4458,0.2946,30169201.000
0.2596,0.4458,0.2946,30186756.000
0.2596,0.4458,0.2946,30200594.000
0.2594,0.4692,0.2714,30214591.000
0.2744,0.5003,0.2253,30219122.000
0.3182,0.449,0.2328,30222311.000
0.3182,0.449,0.2328,30227374.000
0.3536,0.384,0.2624,30242239.000
0.3243,0.4006,0.2751,30251699.000
0.3179,0.3992,0.2829,30264816.000
0.2947,0.4044,0.3009,30276845.000
0.2947,0.4044,0.3009,30280108.000
0.2947,0.4044,0.3009,30280743.000
0.2947,0.4044,0.3009,30283732.000
0.2947,0.4044,0.3009,30341302.000
0.2947,0.4044,0.3009,30349917.000
0.3458,0.3022,0.352,30354042.000
0.2554,0.3446,0.4,30362464.000
0.2368,0.384,0.3792,30362766.000
0.2092,0.4116,0.3792,30371123.000
0.2092,0.4116,0.3792,30374134.000
0.152,0.4756,0.3724,30391918.000
0.1532,0.4978,0.349,30418569.000
0.1664,0.5164,0.3172,30427919.000
0.21,0.421,0.369,30440542.000
0.256,0.411,0.333,30442954.000
0.256,0.411,0.333,30452268.000
0.2534,0.4192,0.3274,30464177.000
0.2534,0.4192,0.3274,30475273.000
0.2156,0.4978,0.2866,30476256.000
0.205,0.492,0.303,30476945.000
0.235,0.387,0.378,30488713.000
0.2532,0.3906,0.3562,30491297.000
0.256,0.387,0.357,30495973.000
0.2678,0.3698,0.3624,30507179.000
0.3028,0.3568,0.3404,30508485.000
0.2838,0.3388,0.3774,30509135.000
0.2838,0.3388,0.3774,30513266.000
0.2847,0.3467,0.3686,30519914.000
0.2768,0.3578,0.3654,30546920.000
0.2768,0.3578,0.3654,30556031.000
0.2768,0.3578,0.3654,30594085.000
0.2768,0.3578,0.3654,30594848.000
0.2768,0.3578,0.3654,30595029.000
0.2777,0.3657,0.3566,30619603.000
0.2663,0.4189,0.3148,30626283.000
0.2997,0.3913,0.309,30638190.000
0.2997,0.3913,0.309,30641388.000
0.3129,0.3904,0.2967,30643413.000
0.3129,0.3904,0.2967,30643610.000
0.3129,0.3904,0.2967,30645442.000
0.3129,0.3904,0.2967,30645689.000
0.2645,0.4105,0.325,30656906.000
0.2645,0.4105,0.325,30679047.000
0.2645,0.4105,0.325,30680236.000
0.2872,0.3357,0.3771,30682423.000
0.2872,0.3357,0.3771,30685990.000
0.2992,0.3277,0.3731,30695773.000
0.2983,0.3263,0.3754,30699313.000
0.2978,0.3258,0.3764,30714015.000
0.3058,0.3202,0.374,30726793.000
0.315,0.3022,0.3828,30751907.000
0.3492,0.3002,0.3506,30772233.000
0.2934,0.302,0.4046,30814522.000
0.2934,0.302,0.4046,30824570.000
0.285,0.2912,0.4238,30825902.000
0.285,0.2912,0.4238,30834697.000
0.285,0.2912,0.4238,30842060.000
0.3066,0.2924,0.401,30842147.000
0.2834,0.298,0.4186,30843259.000
0.2994,0.29,0.4106,30846188.000
0.2994,0.29,0.4106,30851255.000
0.317,0.29,0.393,30927578.000
0.317,0.29,0.393,30930782.000
0.316,0.292,0.392,30932971.000
0.298,0.294,0.408,30938991.000
0.3104,0.286,0.4036,30961052.000
0.3288,0.2848,0.3864,30965899.000
0.3288,0.2848,0.3864,30975682.000
0.3216,0.2892,0.3892,30983279.000
0.3104,0.2958,0.3938,31018720.000
0.2887,0.2829,0.4284,31021089.000
0.2887,0.2829,0.4284,31026473.000
0.2677,0.2821,0.4502,31031076.000
0.2668,0.2812,0.452,31036960.000
0.2668,0.2812,0.452,31040492.000
0.276,0.384,0.34,31058174.000
0.2484,0.3898,0.3618,31077183.000
0.2524,0.3898,0.3578,31083253.000
0.2566,0.3822,0.3612,31083523.000
0.2566,0.3822,0.3612,31085783.000
0.2314,0.4254,0.3432,31087124.000
0.2636,0.37,0.3664,31092958.000
0.2748,0.3852,0.34,31095448.000
0.2718,0.3852,0.343,31101814.000
0.3972,0.3126,0.2902,31111520.000
0.3972,0.3126,0.2902,31127335.000
0.4082,0.3016,0.2902,31128855.000
0.3158,0.3172,0.367,31130981.000
0.3158,0.3172,0.367,31140241.000
0.3191,0.3086,0.3723,31140611.000
0.3133,0.2946,0.3921,31151104.000
0.3237,0.3082,0.3681,31155439.000
0.3328,0.3071,0.3601,31158532.000
0.3328,0.3071,0.3601,31177203.000
0.3114,0.3218,0.3668,31195249.000
0.2989,0.2925,0.4086,31197138.000
0.2979,0.2935,0.4086,31197621.000
0.2979,0.2935,0.4086,31200819.000
0.2979,0.2935,0.4086,31212619.000
0.3354,0.3814,0.2832,31227763.000
0.357,0.3625,0.2805,31230255.000
0.3084,0.3028,0.3888,31230653.000
0.3084,0.3028,0.3888,31269641.000
0.3084,0.3028,0.3888,31272082.000
0.3084,0.3028,0.3888,31276144.000
0.3228,0.2987,0.3785,31287129.000
0.3228,0.2987,0.3785,31296687.000
0.313,0.2946,0.3924,31302728.000
0.3516,0.3177,0.3307,31309610.000
0.3516,0.3147,0.3337,31312858.000
0.3574,0.3204,0.3222,31328586.000
0.3934,0.2868,0.3198,31333458.000
0.3934,0.2868,0.3198,31334946.000
0.3859,0.2832,0.3309,31340820.000
0.4012,0.2958,0.303,31350674.000
0.3726,0.2996,0.3278,31353170.000
0.3726,0.2996,0.3278,31360261.000
0.3726,0.2996,0.3278,31364849.000
0.3564,0.3014,0.3422,31379350.000
0.3508,0.2928,0.3564,31379582.000
0.3508,0.2928,0.3564,31386125.000
0.3385,0.2789,0.3826,31399226.000
0.2547,0.2281,0.5172,31442826.000
0.2995,0.2485,0.452,31465305.000
0.2995,0.2485,0.452,31472930.000
0.2875,0.2605,0.452,31477291.000
0.2875,0.2605,0.452,31482373.000
0.2875,0.2605,0.452,31504448.000
0.2875,0.2605,0.452,31504481.000
0.2928,0.2654,0.4418,31513130.000
0.2806,0.2638,0.4556,31518936.000
0.2817,0.27,0.4483,31519931.000
0.2851,0.2798,0.4351,31520008.000
0.3015,0.3109,0.3876,31524710.000
0.2977,0.3261,0.3762,31536878.000
0.2977,0.3261,0.3762,31542221.000
0.3166,0.3024,0.381,31550827.000
0.2944,0.3492,0.3564,31568529.000
0.2944,0.3492,0.3564,31577945.000
0.2944,0.3492,0.3564,31584393.000
0.3088,0.3284,0.3628,31602856.000
0.3148,0.3284,0.3568,31605234.000
0.3268,0.306,0.3672,31612838.000
0.3556,0.3168,0.3276,31612849.000
0.338,0.3256,0.3364,31616560.000
0.3436,0.3208,0.3356,31627042.000
0.3292,0.3676,0.3032,31629868.000
0.3176,0.3688,0.3136,31632723.000
0.3294,0.3452,0.3254,31647764.000
0.3294,0.3452,0.3254,31648726.000
0.3294,0.3452,0.3254,31664269.000
0.3062,0.3398,0.354,31695943.000
0.3062,0.3398,0.354,31725455.000
0.3062,0.3398,0.354,31732321.000
0.3062,0.3348,0.359,31736622.000
0.308,0.3396,0.3524,31742719.000
0.308,0.3396,0.3524,31743800.000
0.3116,0.357,0.3314,31744880.000
0.3224,0.3618,0.3158,31780932.000
0.3208,0.3292,0.35,31781193.000
0.3208,0.3292,0.35,31785458.000
0.3208,0.3292,0.35,31791212.000
0.3438,0.3266,0.3296,31793936.000
0.3518,0.3169,0.3313,31797320.000
0.3428,0.3187,0.3385,31803123.000
0.3428,0.3187,0.3385,31803358.000
0.3292,0.3242,0.3466,31810893.000
0.3292,0.3242,0.3466,31817776.000
0.3242,0.3406,0.3352,31841319.000
0.3252,0.3406,0.3342,31849978.000
0.3683,0.3238,0.3079,31850658.000
0.3683,0.3238,0.3079,31852416.000
0.3723,0.3263,0.3014,31858819.000
0.3723,0.3263,0.3014,31859713.000
0.3948,0.3098,0.2954,31860788.000
0.4148,0.3118,0.2734,31870660.000
0.4148,0.3118,0.2734,31893960.000
0.3989,0.3105,0.2906,31900659.000
0.3861,0.3031,0.3108,31902594.000
0.4004,0.3034,0.2962,31918011.000
0.4354,0.2904,0.2742,31923868.000
0.4354,0.2904,0.2742,31948129.000
0.4346,0.2878,0.2776,31951743.000
0.4176,0.3212,0.2612,31955272.000
0.3224,0.3536,0.324,31960484.000
0.3304,0.33,0.3396,31969221.000
0.3104,0.3296,0.36,31973942.000
0.2924,0.3104,0.3972,31978699.000
0.2924,0.3104,0.3972,31982015.000
0.2972,0.2768,0.426,31984050.000
0.2972,0.2768,0.426,31990646.000
0.284,0.2864,0.4296,32004975.000
0.2336,0.2324,0.534,32010000.000
0.2336,0.2294,0.537,32013137.000
0.2336,0.2294,0.537,32020031.000
0.2316,0.2314,0.537,32020069.000
0.234,0.225,0.541,32024494.000
0.28,0.216,0.504,32032520.000
0.282,0.204,0.514,32034119.000
0.217,0.266,0.517,32046953.000
0.2337,0.3725,0.3938,32059686.000
0.3112,0.2886,0.4002,32081190.000
0.2962,0.3186,0.3852,32085377.000
0.2407,0.4056,0.3537,32092737.000
0.2407,0.4056,0.3537,32102975.000
0.2407,0.4056,0.3537,32122043.000
0.2407,0.4056,0.3537,32127222.000
0.2387,0.4076,0.3537,32127811.000
0.2245,0.4276,0.3479,32169785.000
0.2279,0.4178,0.3543,32182146.000
0.2176,0.4746,0.3078,32186316.000
0.2176,0.4746,0.3078,32201372.000
0.2216,0.4666,0.3118,32217632.000
0.2192,0.4837,0.2971,32224207.000
0.2192,0.4837,0.2971,32232138.000
0.2332,0.5012,0.2656,32241424.000
0.2659,0.4724,0.2617,32249775.000
0.2564,0.4498,0.2938,32252705.000
0.2564,0.4498,0.2938,32255801.000
0.2564,0.4498,0.2938,32260343.000
0.2564,0.4498,0.2938,32273938.000
0.2527,0.4643,0.283,32278392.000
0.2487,0.4643,0.287,32289956.000
0.2384,0.4809,0.2807,32300699.000
0.2384,0.4809,0.2807,32310765.000
0.2285,0.52,0.2515,32313313.000
0.2669,0.4994,0.2337,32314025.000
0.2711,0.4988,0.2301,32325130.000
0.3227,0.4184,0.2589,32332991.000
0.3227,0.4184,0.2589,32334153.000
0.3068,0.4578,0.2354,32350309.000
0.316,0.4342,0.2498,32363824.000
0.319,0.4332,0.2478,32376976.000
0.3628,0.3956,0.2416,32378278.000
0.3548,0.3986,0.2466,32383395.000
0.3654,0.3856,0.249,32386634.000
0.3804,0.3586,0.261,32403078.000
0.3804,0.3586,0.261,32423706.000
0.3804,0.3586,0.261,32429547.000
0.356,0.3634,0.2806,32437407.000
0.3426,0.3482,0.3092,32454140.000
0.3458,0.34,0.3142,32457947.000
0.3026,0.3949,0.3025,32470115.000
0.2937,0.4107,0.2956,32472948.000
0.2937,0.4107,0.2956,32475010.000
0.2758,0.4346,0.2896,32482503.000
0.2758,0.4346,0.2896,32485054.000
0.2758,0.4346,0.2896,32492344.000
0.277,0.433,0.29,32531437.000
0.337,0.3582,0.3048,32539521.000
0.3359,0.3538,0.3103,32560878.000
0.3266,0.3691,0.3043,32568214.000
0.3266,0.3691,0.3043,32569126.000
0.345,0.35,0.305,32569973.000
0.3444,0.3392,0.3164,32578812.000
0.36,0.3405,0.2995,32578929.000
0.3472,0.3271,0.3257,32588456.000
0.3472,0.3271,0.3257,32603886.000
0.3872,0.3051,0.3077,32604867.000
0.3876,0.3171,0.2953,32611235.000
0.3956,0.3088,0.2956,32636470.000
0.3956,0.3088,0.2956,32654604.000
0.3881,0.3148,0.2971,32657651.000
0.3881,0.3148,0.2971,32660331.000
0.3483,0.3604,0.2913,32666054.000
0.3393,0.3814,0.2793,32666355.000
0.3207,0.4271,0.2522,32671908.000
0.3243,0.3869,0.2888,32673535.000
0.3209,0.391,0.2881,32674160.000
0.3113,0.3814,0.3073,32680302.000
0.3209,0.391,0.2881,32705740.000
0.3193,0.4024,0.2783,32706177.000
0.3271,0.37,0.3029,32721056.000
0.3198,0.3815,0.2987,32726548.000
0.3113,0.374,0.3147,32738608.000
0.3328,0.357,0.3102,32757129.000
0.3328,0.357,0.3102,32767736.000
0.3308,0.3655,0.3037,32775443.000
0.3288,0.3655,0.3057,32808677.000
0.3468,0.357,0.2962,32809418.000
0.3553,0.34,0.3047,32822715.000
0.3553,0.34,0.3047,32826299.000
0.3452,0.3476,0.3072,32833226.000
0.3448,0.3504,0.3048,32843129.000
0.328,0.3238,0.3482,32850125.000
0.328,0.3238,0.3482,32860619.000
0.328,0.3238,0.3482,32868958.000
0.33,0.3218,0.3482,32887412.000
0.33,0.3218,0.3482,32890476.000
0.322,0.2925,0.3855,32893383.000
0.322,0.2925,0.3855,32901752.000
0.2966,0.3093,0.3941,32901914.000
0.2896,0.3063,0.4041,32917460.000
0.2778,0.3004,0.4218,32920197.000
0.2778,0.3004,0.4218,32921422.000
0.2932,0.2636,0.4432,32922224.000
0.3208,0.2494,0.4298,32925887.000
0.3208,0.2494,0.4298,32936721.000
0.3256,0.3338,0.3406,32940571.000
0.3048,0.403,0.2922,32941174.000
0.3048,0.403,0.2922,32951437.000
0.319,0.4016,0.2794,32973704.000
0.319,0.4016,0.2794,32985495.000
0.3362,0.4072,0.2566,32993554.000
0.325,0.4266,0.2484,33007135.000
0.3012,0.4402,0.2586,33019855.000
0.3234,0.407,0.2696,33026787.000
0.3234,0.407,0.2696,33043676.000
0.3234,0.407,0.2696,33056713.000
0.293,0.4382,0.2688,33058524.000
0.293,0.4382,0.2688,33077136.000
0.3184,0.394,0.2876,33077813.000
0.313,0.4074,0.2796,33092020.000
0.2988,0.4606,0.2406,33094998.000
0.2988,0.4606,0.2406,33096466.000
0.2888,0.464,0.2472,33107720.000
0.2888,0.464,0.2472,33115103.000
0.2888,0.464,0.2472,33116229.000
0.2792,0.454,0.2668,33118531.000
0.2867,0.4682,0.2451,33121453.000
0.3023,0.4458,0.2519,33121566.000
0.3241,0.3921,0.2838,33130149.000
0.2269,0.364,0.4091,33130235.000
0.2239,0.357,0.4191,33132023.000
0.2054,0.3854,0.4092,33138658.000
0.1888,0.4016,0.4096,33143531.000
0.2288,0.4156,0.3556,33143908.000
0.2288,0.4156,0.3556,33155849.000
0.2361,0.3727,0.3912,33187239.000
0.2386,0.4147,0.3467,33202294.000
0.2386,0.4147,0.3467,33234119.000
0.2396,0.4237,0.3367,33241664.000
0.2396,0.4237,0.3367,33245588.000
0.2224,0.4605,0.3171,33251176.000
0.2146,0.442,0.3434,33252435.000
0.2112,0.4063,0.3825,33259897.000
0.232,0.4031,0.3649,33293681.000
0.232,0.4031,0.3649,33296380.000
0.2578,0.4249,0.3173,33313980.000
0.2359,0.4377,0.3264,33326677.000
0.2413,0.4269,0.3318,33329530.000
0.2413,0.4269,0.3318,33349809.000
0.2383,0.4284,0.3333,33358877.000
0.2363,0.4284,0.3353,33373372.000
0.2311,0.3792,0.3897,33376144.000
0.2776,0.3858,0.3366,33378058.000
0.2749,0.3831,0.342,33412675.000
0.2419,0.3381,0.42,33424197.000
0.2419,0.3381,0.42,33431664.000
0.2401,0.3417,0.4182,33435093.000
0.2401,0.3417,0.4182,33452314.000
0.2342,0.3486,0.4172,33454451.000
0.2342,0.3486,0.4172,33487046.000
0.213,0.346,0.441,33491671.000
0.244,0.337,0.419,33495718.000
0.251,0.365,0.384,33500280.000
0.231,0.412,0.357,33510149.000
0.231,0.412,0.357,33522871.000
0.224,0.419,0.357,33533111.000
0.2397,0.4103,0.35,33538532.000
0.2397,0.4103,0.35,33557333.000
0.2619,0.3659,0.3722,33576815.000
0.2753,0.3351,0.3896,33576994.000
0.3484,0.3472,0.3044,33580712.000
0.3524,0.3502,0.2974,33597842.000
0.3434,0.3562,0.3004,33605419.000
0.3434,0.3562,0.3004,33606953.000
0.3434,0.3562,0.3004,33614674.000
0.3554,0.3426,0.302,33622130.000
0.3514,0.3466,0.302,33625217.000
0.307,0.3702,0.3228,33644010.000
0.3128,0.3596,0.3276,33646405.000
0.2792,0.3834,0.3374,33653218.000
0.2792,0.3834,0.3374,33661498.000
0.2792,0.3834,0.3374,33670066.000
0.2476,0.4062,0.3462,33679428.000
0.2316,0.4042,0.3642,33691576.000
0.2316,0.4042,0.3642,33700040.000
0.2316,0.4042,0.3642,33762489.000
0.2316,0.4042,0.3642,33799338.000
0.226,0.3978,0.3762,33800544.000
0.226,0.3978,0.3762,33812699.000
0.2212,0.356,0.4228,33813256.000
0.2212,0.356,0.4228,33832006.000
0.2212,0.356,0.4228,33841595.000
0.2254,0.3722,0.4024,33842298.000
0.2254,0.3722,0.4024,33845521.000
0.2254,0.3722,0.4024,33856464.000
0.2254,0.3722,0.4024,33856533.000
0.2254,0.3722,0.4024,33874944.000
0.2214,0.3762,0.4024,33878384.000
0.2214,0.3762,0.4024,33880632.000
0.1754,0.4182,0.4064,33887188.000
0.1754,0.4172,0.4074,33893231.000
