T1,T2,T3,position
0.3522,0.41,0.2378,11947484.000
0.3498,0.3986,0.2516,11955310.000
0.3498,0.3986,0.2516,11959004.000
0.3598,0.4006,0.2396,11962032.000
0.3396,0.3892,0.2712,11967447.000
0.3422,0.3884,0.2694,11999712.000
0.3396,0.3892,0.2712,12001370.000
0.3318,0.3926,0.2756,12012110.000
0.3318,0.3926,0.2756,12023991.000
0.3406,0.3674,0.292,12028370.000
0.3228,0.4046,0.2726,12045093.000
0.2978,0.3706,0.3316,12051453.000
0.2878,0.3978,0.3144,12070064.000
0.2878,0.3978,0.3144,12074538.000
0.2878,0.3978,0.3144,12078190.000
0.301,0.3847,0.3143,12079916.000
0.2764,0.3535,0.3701,12083684.000
0.2764,0.3535,0.3701,12084873.000
0.2818,0.3467,0.3715,12096021.000
0.2692,0.3095,0.4213,12113097.000
0.2648,0.3143,0.4209,12118224.000
0.2648,0.3143,0.4209,12127139.000
0.3092,0.3381,0.3527,12128536.000
0.3572,0.2941,0.3487,12130307.000
0.3572,0.2941,0.3487,12149519.000
0.355,0.2944,0.3506,12157243.000
0.355,0.2944,0.3506,12188224.000
0.353,0.2923,0.3547,12205160.000
0.353,0.2923,0.3547,12207979.000
0.353,0.2923,0.3547,12213163.000
0.3576,0.2874,0.355,12224617.000
0.353,0.2923,0.3547,12228253.000
0.3554,0.2877,0.3569,12254068.000
0.3416,0.3024,0.356,12256889.000
0.3578,0.2831,0.3591,12275924.000
0.358,0.2786,0.3634,12283854.000
0.3586,0.2651,0.3763,12286582.000
0.3106,0.3091,0.3803,12289040.000
0.223,0.3323,0.4447,12311820.000
0.223,0.3323,0.4447,12322271.000
0.1944,0.3928,0.4128,12324198.000
0.216,0.364,0.42,12331948.000
0.215,0.364,0.421,12335043.000
0.2205,0.4185,0.361,12338610.000
0.2205,0.4225,0.357,12339146.000
0.1675,0.4755,0.357,12339625.000
0.1675,0.4755,0.357,12346452.000
0.1725,0.4777,0.3498,12348134.000
0.1725,0.4777,0.3498,12349501.000
0.1725,0.4777,0.3498,12353134.000
0.1725,0.4777,0.3498,12354244.000
0.1695,0.4757,0.3548,12356251.000
0.1685,0.4777,0.3538,12356773.000
0.173,0.345,0.482,12366370.000
0.143,0.298,0.559,12385777.000
0.143,0.298,0.559,12392963.000
0.138,0.312,0.55,12393491.000
0.2116,0.4088,0.3796,12408685.000
0.206,0.412,0.382,12410909.000
0.2172,0.4056,0.3772,12415353.000
0.2172,0.4056,0.3772,12418834.000
0.2172,0.4056,0.3772,12422246.000
0.2212,0.3736,0.4052,12424414.000
0.2264,0.3752,0.3984,12441560.000
0.2542,0.3614,0.3844,12443621.000
0.2874,0.3478,0.3648,12473637.000
0.2862,0.3364,0.3774,12474378.000
0.295,0.402,0.303,12490468.000
0.2928,0.3856,0.3216,12497427.000
0.3181,0.3597,0.3222,12497909.000
0.3243,0.3586,0.3171,12524388.000
0.3289,0.3654,0.3057,12555508.000
0.3323,0.3713,0.2964,12559358.000
0.3293,0.3443,0.3264,12568515.000
0.3313,0.3623,0.3064,12569203.000
0.3049,0.3962,0.2989,12577098.000
0.3049,0.3962,0.2989,12580437.000
0.2794,0.427,0.2936,12585726.000
0.2794,0.427,0.2936,12591460.000
0.2584,0.4694,0.2722,12608570.000
0.2546,0.4618,0.2836,12610468.000
0.2712,0.4148,0.314,12611708.000
0.2712,0.4148,0.314,12614363.000
0.302,0.3744,0.3236,12631254.000
0.2848,0.374,0.3412,12631452.000
0.284,0.3892,0.3268,12632812.000
0.2864,0.3668,0.3468,12636801.000
0.2818,0.4026,0.3156,12655353.000
0.3122,0.2806,0.4072,12656982.000
0.3122,0.2806,0.4072,12671987.000
0.3122,0.2726,0.4152,12672951.000
0.3122,0.2686,0.4192,12678076.000
0.3226,0.264,0.4134,12680927.000
0.3226,0.264,0.4134,12685040.000
0.3126,0.2828,0.4046,12694344.000
0.2849,0.3192,0.3959,12695685.000
0.2909,0.3162,0.3929,12702157.000
0.2529,0.3238,0.4233,12714619.000
0.2727,0.3814,0.3459,12733255.000
0.3101,0.3628,0.3271,12734142.000
0.2789,0.3344,0.3867,12743217.000
0.2836,0.3084,0.408,12747149.000
0.2683,0.3014,0.4303,12750499.000
0.2683,0.3014,0.4303,12767613.000
0.2659,0.3039,0.4302,12773917.000
0.2604,0.2919,0.4477,12774291.000
0.2834,0.3169,0.3997,12776981.000
0.277,0.3227,0.4003,12779357.000
0.277,0.3227,0.4003,12792507.000
0.2864,0.3443,0.3693,12796753.000
0.2864,0.3443,0.3693,12798790.000
0.2844,0.3355,0.3801,12830316.000
0.2844,0.3355,0.3801,12830367.000
0.2741,0.3204,0.4055,12836942.000
0.2649,0.3186,0.4165,12845494.000
0.2649,0.3186,0.4165,12854504.000
0.2757,0.3258,0.3985,12855254.000
0.2761,0.3125,0.4114,12857044.000
0.2947,0.3314,0.3739,12873966.000
0.2926,0.3395,0.3679,12903067.000
0.2785,0.34,0.3815,12908909.000
0.2935,0.3577,0.3488,12911687.000
0.2935,0.3577,0.3488,12917720.000
0.2728,0.4087,0.3185,12939732.000
0.2728,0.4087,0.3185,12944213.000
0.2728,0.4087,0.3185,12957665.000
0.2788,0.4067,0.3145,12960856.000
0.2788,0.4067,0.3145,12970412.000
0.2828,0.3937,0.3235,12975904.000
0.2828,0.3937,0.3235,12983964.000
0.2855,0.3988,0.3157,13019898.000
0.2876,0.3978,0.3146,13055934.000
0.2966,0.3904,0.313,13056460.000
0.3047,0.3872,0.3081,13062171.000
0.3047,0.3872,0.3081,13063933.000
0.3073,0.3854,0.3073,13081480.000
0.3029,0.4199,0.2772,13089291.000
0.3056,0.4182,0.2762,13102099.000
0.2974,0.4204,0.2822,13108480.000
0.2798,0.428,0.2922,13112270.000
0.2674,0.4518,0.2808,13120591.000
0.222,0.4918,0.2862,13133658.000
0.2166,0.4938,0.2896,13144336.000
0.303,0.4092,0.2878,13159837.000
0.2508,0.3104,0.4388,13162703.000
0.2418,0.3232,0.435,13179597.000
0.2564,0.3348,0.4088,13190467.000
0.2232,0.3479,0.4289,13205937.000
0.1962,0.3934,0.4104,13225201.000
0.1558,0.49,0.3542,13229771.000
0.1558,0.49,0.3542,13234589.000
0.1552,0.4562,0.3886,13234763.000
0.1362,0.4788,0.385,13242973.000
0.3172,0.3228,0.36,13254032.000
0.2372,0.2684,0.4944,13256046.000
0.2292,0.29,0.4808,13260042.000
0.1588,0.3764,0.4648,13287062.000
0.1732,0.4268,0.4,13287998.000
0.2074,0.4314,0.3612,13290645.000
0.2354,0.4224,0.3422,13298353.000
0.2552,0.4212,0.3236,13315618.000
0.2414,0.4098,0.3488,13327076.000
0.2514,0.4226,0.326,13329450.000
0.2582,0.4092,0.3326,13338270.000
0.2589,0.3857,0.3554,13338420.000
0.2918,0.3458,0.3624,13342617.000
0.2918,0.3458,0.3624,13346274.000
0.2918,0.3498,0.3584,13356643.000
0.3314,0.2987,0.3699,13369743.000
0.3172,0.2984,0.3844,13370953.000
0.2996,0.3336,0.3668,13377152.000
0.3114,0.3432,0.3454,13381827.000
0.2789,0.3907,0.3304,13385473.000
0.2221,0.4163,0.3616,13390051.000
0.2524,0.341,0.4066,13414026.000
0.3124,0.313,0.3746,13418375.000
0.3328,0.315,0.3522,13427454.000
0.3368,0.315,0.3482,13443727.000
0.3348,0.313,0.3522,13446859.000
0.3348,0.313,0.3522,13461856.000
0.3348,0.313,0.3522,13463269.000
0.3348,0.313,0.3522,13490806.000
0.3444,0.3218,0.3338,13500109.000
0.3396,0.3466,0.3138,13504414.000
0.3396,0.3466,0.3138,13514048.000
0.4118,0.323,0.2652,13518879.000
0.3534,0.349,0.2976,13521090.000
0.379,0.3502,0.2708,13524163.000
0.356,0.3584,0.2856,13525559.000
0.356,0.3584,0.2856,13530063.000
0.2552,0.3752,0.3696,13533011.000
0.253,0.37,0.377,13543006.000
0.2542,0.3868,0.359,13560938.000
0.2382,0.3628,0.399,13562060.000
0.2376,0.3544,0.408,13570954.000
0.2376,0.3544,0.408,13575871.000
0.2594,0.374,0.3666,13579856.000
0.2422,0.368,0.3898,13600144.000
0.2548,0.3746,0.3706,13628570.000
0.2548,0.3834,0.3618,13640666.000
0.2724,0.421,0.3066,13659282.000
0.2908,0.417,0.2922,13662422.000
0.2908,0.417,0.2922,13666518.000
0.2908,0.417,0.2922,13679010.000
0.3044,0.3978,0.2978,13681533.000
0.2764,0.4408,0.2828,13696930.000
0.2762,0.4496,0.2742,13697965.000
0.2762,0.4376,0.2862,13713767.000
0.2762,0.4376,0.2862,13717648.000
0.2686,0.4503,0.2811,13729101.000
0.2686,0.4503,0.2811,13733703.000
0.2786,0.4303,0.2911,13736162.000
0.2786,0.4303,0.2911,13736875.000
0.2786,0.4303,0.2911,13744196.000
0.2951,0.3863,0.3186,13747162.000
0.2951,0.3863,0.3186,13747333.000
0.2936,0.3738,0.3326,13749967.000
0.2965,0.3825,0.321,13750096.000
0.294,0.38,0.326,13756530.000
0.295,0.3625,0.3425,13759844.000
0.2858,0.3649,0.3493,13760660.000
0.2858,0.3649,0.3493,13762389.000
0.3218,0.3909,0.2873,13771199.000
0.3218,0.3909,0.2873,13775948.000
0.3218,0.3909,0.2873,13782506.000
0.3274,0.3563,0.3163,13783179.000
0.3304,0.3503,0.3193,13783426.000
0.3138,0.3746,0.3116,13787363.000
0.3215,0.3665,0.312,13793393.000
0.3215,0.3665,0.312,13829731.000
0.3215,0.3665,0.312,13832013.000
0.3215,0.3665,0.312,13834424.000
0.3215,0.3685,0.31,13835003.000
0.2963,0.3561,0.3476,13837918.000
0.2963,0.3561,0.3476,13839400.000
0.315,0.3299,0.3551,13841825.000
0.311,0.3299,0.3591,13886655.000
0.2864,0.2857,0.4279,13896919.000
0.434,0.2379,0.3281,13910576.000
0.3264,0.2527,0.4209,13912620.000
0.3264,0.2527,0.4209,13913692.000
0.3264,0.2527,0.4209,13940696.000
0.3604,0.2008,0.4388,13944285.000
0.3406,0.2265,0.4329,13958798.000
0.3406,0.2265,0.4329,13981328.000
0.3071,0.2178,0.4751,14006872.000
0.2075,0.2885,0.504,14014149.000
0.2055,0.2785,0.516,14018208.000
0.2055,0.2785,0.516,14019509.000
0.2356,0.2233,0.5411,14027730.000
0.2356,0.2233,0.5411,14030300.000
0.2356,0.2233,0.5411,14035801.000
0.2278,0.3229,0.4493,14045818.000
0.2278,0.3229,0.4493,14054740.000
0.2218,0.3229,0.4553,14077932.000
0.2218,0.3229,0.4553,14084227.000
0.2218,0.3229,0.4553,14089175.000
0.2218,0.3229,0.4553,14095317.000
0.2218,0.3229,0.4553,14107525.000
0.1555,0.3786,0.4659,14110799.000
0.1555,0.3786,0.4659,14117285.000
0.1555,0.3786,0.4659,14122297.000
0.2824,0.2212,0.4964,14127253.000
0.292,0.22,0.488,14133839.000
0.248,0.204,0.548,14136570.000
0.248,0.204,0.548,14140961.000
0.238,0.2184,0.5436,14150092.000
0.1924,0.228,0.5796,14150403.000
0.2076,0.2168,0.5756,14180356.000
0.118,0.222,0.66,14180835.000
0.118,0.222,0.66,14183770.000
0.131,0.253,0.616,14185556.000
0.131,0.253,0.616,14208911.000
0.1266,0.2398,0.6336,14218133.000
0.1266,0.2398,0.6336,14245802.000
0.1282,0.2434,0.6284,14246622.000
0.1282,0.2434,0.6284,14248694.000
0.1444,0.272,0.5836,14250263.000
0.1584,0.31,0.5316,14251141.000
0.2128,0.2816,0.5056,14264509.000
0.2128,0.2816,0.5056,14266968.000
0.2146,0.2733,0.5121,14268629.000
0.2146,0.2733,0.5121,14271798.000
0.2058,0.2794,0.5148,14272026.000
0.1916,0.3052,0.5032,14276605.000
0.2112,0.2768,0.512,14303318.000
0.2092,0.2788,0.512,14307960.000
0.2092,0.2788,0.512,14318144.000
0.2092,0.2788,0.512,14320963.000
0.2258,0.276,0.4982,14326880.000
0.2258,0.276,0.4982,14339959.000
0.2858,0.2772,0.437,14342416.000
0.2723,0.3035,0.4242,14342479.000
0.2588,0.2984,0.4428,14359283.000
0.2518,0.2724,0.4758,14366921.000
0.2478,0.2764,0.4758,14372504.000
0.2428,0.2622,0.495,14383343.000
0.2438,0.28,0.4762,14387207.000
0.2528,0.2842,0.463,14397832.000
0.2486,0.3154,0.436,14418157.000
0.2486,0.3154,0.436,14421608.000
0.2774,0.3262,0.3964,14429017.000
0.236,0.375,0.389,14441664.000
0.2284,0.3654,0.4062,14443399.000
0.2284,0.3654,0.4062,14470442.000
0.2428,0.3622,0.395,14487416.000
0.178,0.3884,0.4336,14493113.000
0.1778,0.4482,0.374,14495099.000
0.1778,0.4482,0.374,14500998.000
0.2034,0.3296,0.467,14502321.000
0.1954,0.3544,0.4502,14504103.000
0.1954,0.3544,0.4502,14506660.000
0.2211,0.3451,0.4338,14508581.000
0.2097,0.3581,0.4322,14512068.000
0.2097,0.3581,0.4322,14515285.000
0.216,0.33,0.454,14516840.000
0.227,0.325,0.448,14517903.000
0.225,0.327,0.448,14528140.000
0.225,0.327,0.448,14546003.000
0.234,0.342,0.424,14559741.000
0.2172,0.3432,0.4396,14564338.000
0.2172,0.3432,0.4396,14587828.000
0.2004,0.3144,0.4852,14597138.000
0.152,0.287,0.561,14604657.000
0.152,0.287,0.561,14607015.000
0.144,0.328,0.528,14632749.000
0.144,0.322,0.534,14642026.000
0.1624,0.2964,0.5412,14649298.000
0.1624,0.2964,0.5412,14651809.000
0.1654,0.2934,0.5412,14660120.000
0.1504,0.3174,0.5322,14679174.000
0.2,0.337,0.463,14699822.000
0.15,0.285,0.565,14711126.000
0.132,0.285,0.583,14715321.000
0.126,0.285,0.589,14716526.000
0.108,0.315,0.577,14716629.000
0.135,0.3,0.565,14716717.000
0.135,0.3,0.565,14724610.000
0.192,0.281,0.527,14736283.000
0.192,0.281,0.527,14737156.000
0.204,0.278,0.518,14738273.000
0.24,0.242,0.518,14749897.000
0.243,0.251,0.506,14762231.000
0.186,0.252,0.562,14773688.000
0.184,0.255,0.561,14787443.000
0.212,0.217,0.571,14793197.000
0.228,0.189,0.583,14798283.000
0.228,0.189,0.583,14804107.000
0.228,0.189,0.583,14807615.000
0.234,0.177,0.589,14825430.000
0.234,0.177,0.589,14839902.000
0.242,0.169,0.589,14842257.000
0.242,0.169,0.589,14848822.000
0.242,0.169,0.589,14853087.000
0.242,0.169,0.589,14910916.000
0.2463,0.2023,0.5514,14919816.000
0.2324,0.2242,0.5434,14924444.000
0.2324,0.2242,0.5434,14925753.000
0.2324,0.2242,0.5434,14951471.000
0.2324,0.2242,0.5434,14952422.000
0.2324,0.2242,0.5434,14953265.000
0.2324,0.2242,0.5434,14958047.000
0.2324,0.2242,0.5434,14963356.000
0.2324,0.2242,0.5434,15017468.000
0.2364,0.2182,0.5454,15028268.000
0.2883,0.2391,0.4726,15043185.000
0.2823,0.2411,0.4766,15065288.000
0.2809,0.2853,0.4338,15071114.000
0.2914,0.2808,0.4278,15071205.000
0.2694,0.2968,0.4338,15076052.000
0.2596,0.3062,0.4342,15106940.000
0.2596,0.3062,0.4342,15107848.000
0.2596,0.3062,0.4342,15114940.000
0.2596,0.3062,0.4342,15116644.000
0.2596,0.3062,0.4342,15120688.000
0.282,0.321,0.397,15123076.000
0.3078,0.2856,0.4066,15127411.000
0.3078,0.2876,0.4046,15129664.000
0.2196,0.2372,0.5432,15132220.000
0.154,0.3308,0.5152,15143757.000
0.153,0.3318,0.5152,15155027.000
0.1786,0.3268,0.4946,15159058.000
0.1776,0.3268,0.4956,15160118.000
0.184,0.3169,0.4991,15170225.000
0.1896,0.3829,0.4275,15206423.000
0.1896,0.3829,0.4275,15227779.000
0.1896,0.3829,0.4275,15229899.000
0.1467,0.3995,0.4538,15238245.000
0.1555,0.2315,0.613,15245207.000
0.1593,0.2247,0.616,15270230.000
0.1478,0.1973,0.6549,15270489.000
0.1478,0.1973,0.6549,15297847.000
0.1472,0.2289,0.6239,15333063.000
0.1092,0.3069,0.5839,15345475.000
0.2124,0.2961,0.4915,15347638.000
0.2498,0.2962,0.454,15350807.000
0.3516,0.3302,0.3182,15363375.000
0.3516,0.3302,0.3182,15372710.000
0.3576,0.3282,0.3142,15378625.000
0.3656,0.3252,0.3092,15389172.000
0.3656,0.3252,0.3092,15393726.000
0.3566,0.3327,0.3107,15395667.000
0.3806,0.3111,0.3083,15396574.000
0.3806,0.3111,0.3083,15405127.000
0.4149,0.2956,0.2895,15409250.000
0.4271,0.2858,0.2871,15412336.000
0.4271,0.2858,0.2871,15426005.000
0.4181,0.2868,0.2951,15430357.000
0.4137,0.285,0.3013,15439964.000
0.3782,0.3176,0.3042,15440086.000
0.3754,0.3282,0.2964,15442394.000
0.3775,0.2748,0.3477,15449320.000
0.4133,0.2884,0.2983,15454695.000
0.4058,0.2919,0.3023,15461226.000
0.4277,0.2659,0.3064,15475786.000
0.4277,0.2659,0.3064,15481058.000
0.4357,0.2624,0.3019,15481504.000
0.3029,0.3154,0.3817,15499154.000
0.2981,0.3246,0.3773,15520985.000
0.3017,0.3003,0.398,15541002.000
0.3164,0.3394,0.3442,15577393.000
0.3154,0.3394,0.3452,15595801.000
0.3154,0.3434,0.3412,15602965.000
0.3568,0.3274,0.3158,15634656.000
0.3568,0.3274,0.3158,15661877.000
0.3586,0.3248,0.3166,15687532.000
0.2934,0.3842,0.3224,15695168.000
0.2898,0.3884,0.3218,15717400.000
0.2898,0.3884,0.3218,15750328.000
0.2748,0.3446,0.3806,15764074.000
0.2748,0.3446,0.3806,15768537.000
0.2428,0.377,0.3802,15780379.000
0.2004,0.481,0.3186,15806812.000
0.1946,0.5042,0.3012,15818090.000
0.1926,0.5012,0.3062,15819025.000
0.1926,0.5012,0.3062,15832671.000
0.1926,0.5012,0.3062,15837319.000
0.2754,0.4212,0.3034,15843305.000
0.3266,0.3836,0.2898,15879920.000
0.44,0.294,0.266,15888488.000
0.4631,0.2516,0.2853,15889683.000
0.4301,0.3016,0.2683,15908250.000
0.4694,0.2574,0.2732,15910168.000
0.4694,0.2574,0.2732,15917567.000
0.476,0.258,0.266,15929669.000
0.455,0.2782,0.2668,15932417.000
0.455,0.2804,0.2646,15949604.000
0.477,0.2728,0.2502,15951781.000
0.519,0.2414,0.2396,15952769.000
0.4849,0.2717,0.2434,15969692.000
0.4869,0.2697,0.2434,15974973.000
0.5073,0.2699,0.2228,15986804.000
0.5073,0.2699,0.2228,15990626.000
0.4169,0.3471,0.236,15991865.000
0.3781,0.3537,0.2682,15992508.000
0.3781,0.3537,0.2682,15993536.000
0.4585,0.2985,0.243,15995208.000
0.4585,0.2985,0.243,16022355.000
0.4651,0.2993,0.2356,16023756.000
0.5045,0.2695,0.226,16024727.000
0.561,0.256,0.183,16024951.000
0.561,0.256,0.183,16025103.000
0.541,0.268,0.191,16034096.000
0.541,0.268,0.191,16035449.000
0.541,0.268,0.191,16055325.000
0.541,0.268,0.191,16062740.000
0.487,0.282,0.231,16067637.000
0.488,0.281,0.231,16085395.000
0.41,0.281,0.309,16086838.000
0.41,0.281,0.309,16107004.000
0.41,0.281,0.309,16110310.000
0.41,0.281,0.309,16111467.000
0.4035,0.2905,0.306,16122515.000
0.4065,0.2765,0.317,16124978.000
0.3761,0.2871,0.3368,16127392.000
0.4029,0.2682,0.3289,16128829.000
0.4191,0.2452,0.3357,16155177.000
0.434,0.236,0.33,16157336.000
0.397,0.317,0.286,16164765.000
0.397,0.317,0.286,16197008.000
0.397,0.317,0.286,16201846.000
0.3949,0.3264,0.2787,16204738.000
0.3949,0.3264,0.2787,16222499.000
0.3442,0.4377,0.2181,16225628.000
0.3442,0.4377,0.2181,16261898.000
0.3294,0.4703,0.2003,16283032.000
0.3324,0.4583,0.2093,16286415.000
0.3126,0.4717,0.2157,16305106.000
0.3126,0.4717,0.2157,16323105.000
0.3126,0.4717,0.2157,16328432.000
0.3125,0.4596,0.2279,16332757.000
0.3125,0.4596,0.2279,16344003.000
0.3125,0.4596,0.2279,16348442.000
0.3028,0.4854,0.2118,16354060.000
0.3028,0.4854,0.2118,16410219.000
0.3028,0.4854,0.2118,16413875.000
0.2146,0.5496,0.2358,16416974.000
0.2206,0.539,0.2404,16453946.000
0.2206,0.539,0.2404,16485610.000
0.2156,0.4002,0.3842,16526098.000
0.2136,0.4002,0.3862,16528083.000
0.23,0.3518,0.4182,16530359.000
0.2376,0.3594,0.403,16554006.000
0.22,0.4302,0.3498,16557575.000
0.22,0.4302,0.3498,16585450.000
0.2151,0.48,0.3049,16596723.000
0.1937,0.4996,0.3067,16618760.000
0.1937,0.4996,0.3067,16619661.000
0.1917,0.5046,0.3037,16631371.000
0.2582,0.3634,0.3784,16636771.000
0.2634,0.365,0.3716,16658316.000
0.2562,0.3746,0.3692,16659220.000
0.305,0.3422,0.3528,16664693.000
0.3036,0.3426,0.3538,16672991.000
0.2934,0.3296,0.377,16673437.000
0.2934,0.3296,0.377,16757785.000
0.281,0.3238,0.3952,16765116.000
0.2764,0.3324,0.3912,16784498.000
0.2859,0.3211,0.393,16788483.000
0.192,0.4456,0.3624,16797143.000
0.2265,0.4133,0.3602,16797179.000
0.1821,0.4827,0.3352,16810303.000
0.1821,0.4827,0.3352,16820165.000
0.1947,0.4492,0.3561,16826950.000
0.1947,0.4492,0.3561,16827103.000
0.1909,0.491,0.3181,16866641.000
0.1709,0.5242,0.3049,16871334.000
0.1909,0.4942,0.3149,16894512.000
0.4085,0.2878,0.3037,16895021.000
0.4357,0.256,0.3083,16915549.000
0.4045,0.34,0.2555,16916401.000
0.3475,0.365,0.2875,16919843.000
0.3475,0.365,0.2875,16943463.000
0.332,0.374,0.294,16944503.000
0.375,0.345,0.28,16959332.000
0.399,0.303,0.298,16961302.000
0.4,0.306,0.294,16975602.000
0.44,0.297,0.263,16983471.000
0.416,0.324,0.26,16986810.000
0.3108,0.3584,0.3308,16987752.000
0.2964,0.3688,0.3348,16992744.000
0.281,0.4154,0.3036,17020901.000
0.1898,0.534,0.2762,17020922.000
0.2754,0.4076,0.317,17044624.000
0.2546,0.3768,0.3686,17045862.000
0.2612,0.3614,0.3774,17058075.000
0.2896,0.3636,0.3468,17074180.000
0.2876,0.3656,0.3468,17077172.000
0.2914,0.3592,0.3494,17081462.000
0.2292,0.367,0.4038,17096533.000
0.2344,0.3988,0.3668,17129125.000
0.2344,0.3988,0.3668,17130019.000
0.2322,0.3788,0.389,17133395.000
0.2299,0.3922,0.3779,17148910.000
0.2286,0.3792,0.3922,17154170.000
0.2344,0.3686,0.397,17168791.000
0.2344,0.3686,0.397,17180307.000
0.2344,0.3686,0.397,17183131.000
0.2344,0.3686,0.397,17198732.000
0.2992,0.3446,0.3562,17226264.000
0.2992,0.3446,0.3562,17226353.000
0.2973,0.3437,0.359,17240477.000
0.2987,0.3605,0.3408,17242903.000
0.2667,0.4413,0.292,17252591.000
0.2612,0.4273,0.3115,17257168.000
0.2612,0.4273,0.3115,17259875.000
0.2724,0.4164,0.3112,17262155.000
0.2593,0.4354,0.3053,17268038.000
0.2593,0.4354,0.3053,17271205.000
0.2429,0.4804,0.2767,17273837.000
0.2175,0.4168,0.3657,17276620.000
0.2175,0.4168,0.3657,17285304.000
0.223,0.4076,0.3694,17288691.000
0.2294,0.3775,0.3931,17313925.000
0.2294,0.3775,0.3931,17366492.000
0.265,0.3657,0.3693,17374461.000
0.2614,0.3748,0.3638,17384215.000
0.2656,0.3797,0.3547,17392647.000
0.2744,0.3662,0.3594,17397435.000
0.2808,0.3514,0.3678,17412801.000
0.2808,0.3514,0.3678,17426184.000
0.2796,0.3412,0.3792,17431999.000
0.3332,0.321,0.3458,17437774.000
0.3344,0.3312,0.3344,17440242.000
0.3036,0.3076,0.3888,17479598.000
0.2992,0.311,0.3898,17481260.000
0.2992,0.311,0.3898,17483036.000
0.3032,0.314,0.3828,17489015.000
0.293,0.3032,0.4038,17496445.000
0.2788,0.3328,0.3884,17497225.000
0.2788,0.3328,0.3884,17513634.000
0.3006,0.2944,0.405,17518773.000
0.2888,0.3202,0.391,17548475.000
0.1804,0.4116,0.408,17575351.000
0.26,0.3908,0.3492,17582310.000
0.2212,0.4092,0.3696,17584619.000
0.202,0.402,0.396,17589911.000
0.202,0.402,0.396,17590591.000
0.202,0.402,0.396,17594755.000
0.202,0.402,0.396,17609616.000
0.2072,0.3864,0.4064,17624060.000
0.1656,0.3184,0.516,17640821.000
0.1656,0.3184,0.516,17642776.000
0.1656,0.3184,0.516,17651423.000
0.1692,0.2912,0.5396,17652500.000
0.286,0.24,0.474,17659119.000
0.2956,0.2512,0.4532,17670647.000
0.286,0.24,0.474,17679791.000
0.289,0.231,0.48,17692900.000
0.289,0.231,0.48,17696537.000
0.289,0.231,0.48,17697855.000
0.289,0.231,0.48,17701419.000
0.289,0.231,0.48,17711754.000
0.297,0.235,0.468,17720069.000
0.296,0.237,0.467,17721202.000
0.2888,0.2434,0.4678,17723274.000
0.3342,0.255,0.4108,17724321.000
0.3866,0.2694,0.344,17728552.000
0.3866,0.2694,0.344,17761104.000
0.3664,0.2624,0.3712,17773325.000
0.362,0.21,0.428,17793303.000
0.362,0.21,0.428,17816822.000
0.366,0.208,0.426,17820406.000
0.358,0.226,0.416,17821738.000
0.358,0.226,0.416,17822006.000
0.355,0.226,0.419,17845993.000
0.355,0.211,0.434,17847948.000
0.316,0.339,0.345,17863471.000
0.306,0.376,0.318,17868772.000
0.316,0.339,0.345,17877140.000
0.278,0.267,0.455,17882285.000
0.2845,0.245,0.4705,17883671.000
0.2975,0.245,0.4575,17895017.000
0.2955,0.2531,0.4514,17897990.000
0.2975,0.245,0.4575,17904674.000
0.2958,0.2669,0.4373,17905845.000
0.2972,0.2591,0.4437,17908844.000
0.304,0.223,0.473,17912034.000
0.304,0.221,0.475,17920548.000
0.304,0.221,0.475,17923013.000
0.304,0.221,0.475,17932139.000
0.304,0.221,0.475,17939312.000
0.295,0.265,0.44,17940065.000
0.295,0.265,0.44,17964371.000
0.314,0.225,0.461,17967446.000
0.314,0.225,0.461,17980218.000
0.314,0.225,0.461,17983989.000
0.314,0.225,0.461,17986109.000
0.382,0.213,0.405,18001977.000
0.343,0.216,0.441,18002919.000
0.3315,0.2525,0.416,18013859.000
0.3285,0.2775,0.394,18015410.000
0.3117,0.3103,0.378,18020960.000
0.2967,0.3133,0.39,18022986.000
0.2987,0.2929,0.4084,18050736.000
0.2633,0.3999,0.3368,18051819.000
0.2483,0.4209,0.3308,18074970.000
0.2483,0.4209,0.3308,18087731.000
0.2583,0.3929,0.3488,18089297.000
0.2429,0.4047,0.3524,18093432.000
0.2429,0.4047,0.3524,18098833.000
0.227,0.424,0.349,18118610.000
0.247,0.383,0.37,18128137.000
0.284,0.373,0.343,18141112.000
0.3045,0.3565,0.339,18155658.000
0.287,0.3895,0.3235,18159325.000
0.2994,0.3692,0.3314,18174940.000
0.2994,0.3692,0.3314,18193100.000
0.33,0.344,0.326,18197904.000
0.3496,0.355,0.2954,18204293.000
0.3992,0.3282,0.2726,18211545.000
0.4072,0.319,0.2738,18211715.000
0.45,0.2862,0.2638,18226111.000
0.45,0.2862,0.2638,18259021.000
0.4752,0.2862,0.2386,18264405.000
0.4084,0.2978,0.2938,18277021.000
0.4324,0.2634,0.3042,18286341.000
0.4324,0.2634,0.3042,18295860.000
0.4448,0.2518,0.3034,18296697.000
0.4418,0.2638,0.2944,18298101.000
0.4344,0.2778,0.2878,18301662.000
0.4222,0.307,0.2708,18304545.000
0.4146,0.309,0.2764,18307574.000
0.407,0.311,0.282,18310920.000
0.435,0.301,0.264,18317230.000
0.477,0.243,0.28,18322255.000
0.407,0.275,0.318,18336719.000
0.429,0.295,0.276,18351085.000
0.353,0.316,0.331,18355526.000
0.353,0.316,0.331,18386982.000
0.353,0.316,0.331,18387583.000
0.351,0.318,0.331,18391172.000
